Indiv,Z,pure_a,pure_b,F1,F2,a_bx,b_bx
COPE_1172.fp2.repr,z1,0,0.999971,0,0,0,2.9000000000000004e-5
COPE_1173.fp2.repr,NA,0,1,0,0,0,0
COPE_1174.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1175.fp2.repr,z1,0,0.999994,0,0,0,6e-6
COPE_1176.fp2.repr,z1,0,0.999991,0,0,0,9e-6
COPE_1177.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1178.fp2.repr,z1,0,1,0,0,0,0
COPE_1179.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_1180.fp2.repr,NA,0,0.999991,0,0,0,9e-6
COPE_1181.fp2.repr,z1,0,0.999974,0,0,0,2.6000000000000002e-5
COPE_1182.fp2.repr,z1,0.001354002708005416,0.9952129904259809,8.8000176000352e-5,6.12001224002448e-4,1.3500027000054002e-4,0.0025980051960103924
COPE_1183.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1184.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1185.fp2.repr,NA,0,0.999581,0,1.2e-5,0,4.0699999999999997e-4
COPE_1186.fp2.repr,NA,0,0.99329,0,0.001552,0,0.005158
COPE_1187.fp2.repr,NA,0,1,0,0,0,0
COPE_1188.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1189.fp2.repr,z0,1,0,0,0,0,0
COPE_1190.fp2.repr,NA,0.999935,0,0,0,6.500000000000001e-5,0
COPE_1191.fp2.repr,z0,0.999993,0,0,0,7.000000000000001e-6,0
COPE_1192.fp2.repr,z1,0.15654,0.82387,0.0049,0.00167,0.0048,0.00822
COPE_1193.fp2.repr,z0,0.9967069934139868,2.0000040000080007e-6,7.000014000028001e-6,3.6500073000146e-4,0.00291500583001166,4.000008000016001e-6
COPE_1194.fp2.repr,NA,0,0.9495480000000001,0,0.00228,0,0.048172
COPE_1195.fp2.repr,z1,0,0.999978,0,0,0,2.2e-5
COPE_1196.fp2.repr,NA,0.994102,0,0,0.002457,0.003441,0
COPE_1197.fp2.repr,NA,0,0.999991,0,0,0,9e-6
COPE_1198.fp2.repr,NA,0,0.992639,0,3.3e-5,0,0.007328
COPE_1199.fp2.repr,z1,0,1,0,0,0,0
COPE_1200.fp2.repr,NA,0,0.9997499997499998,0,0,0,2.5000025000025e-4
COPE_1201.fp2.repr,z1,0,1,0,0,0,0
COPE_1202.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1203.fp2.repr,NA,0.999888,0,0,0,1.12e-4,0
COPE_1204.fp2.repr,z1,9.58000958000958e-4,0.9971359971359972,1.09000109000109e-4,3.6500036500036504e-4,3.4000034000034e-5,0.001398001398001398
COPE_1205.fp2.repr,z1,0,0.99999,0,0,0,1e-5
COPE_1206.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1207.fp2.repr,z0,0.999999,0,0,0,1.0000000000000002e-6,0
COPE_1208.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1209.fp2.repr,NA,0,1,0,0,0,0
COPE_1210.fp2.repr,NA,0,0.99993,0,0,0,7.000000000000001e-5
COPE_1211.fp2.repr,z1,0,1,0,0,0,0
COPE_1212.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1213.fp2.repr,NA,8.219991780008221e-4,0.9646200353799647,3.8599961400038606e-4,0.019302980697019304,6.359993640006361e-4,0.014232985767014235
COPE_1214.fp2.repr,NA,0.02490704981409963,0.8648307296614594,5.900011800023601e-4,0.09298618597237195,8.6500173000346e-4,0.015821031642063284
COPE_1215.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1216.fp2.repr,z1,0,1,0,0,0,0
COPE_1217.fp2.repr,z1,1.5800031600063198e-4,0.9955389910779822,5.3000106000212e-5,0.001497002994005988,3.500007000013999e-5,0.002718005436010872
COPE_1218.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1219.fp2.repr,z1,0,1,0,0,0,0
COPE_1220.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1221.fp2.repr,NA,0.977714,0,0,5e-6,0.022281,0
COPE_1222.fp2.repr,z1,0,0.999977,0,0,0,2.3e-5
COPE_1223.fp2.repr,z1,0,0.999991,0,0,0,9e-6
COPE_1224.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_1225.fp2.repr,z1,0.0018800037600075201,0.9961999923999848,1.77000354000708e-4,6.460012920025841e-4,1.5500031000061998e-4,9.42001884003768e-4
COPE_1226.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1227.fp2.repr,z0,0.999987,0,0,0,1.3000000000000001e-5,0
COPE_1228.fp2.repr,z1,9.600019200038399e-5,0.9976979953959908,3.1000062000124e-5,2.74000548001096e-4,2.9000058000115998e-5,0.001872003744007488
COPE_1229.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1230.fp2.repr,z0,0.99998,0,0,0,2e-5,0
COPE_1231.fp2.repr,z1,0,0.999989,0,0,0,1.1e-5
COPE_1232.fp2.repr,NA,0,0.999856,0,0,0,1.44e-4
COPE_1233.fp2.repr,z1,0,0.999978,0,0,0,2.2e-5
COPE_1234.fp2.repr,z0,1,0,0,0,0,0
COPE_1235.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1236.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1237.fp2.repr,z1,0,1,0,0,0,0
COPE_1238.fp2.repr,z1,0,0.999992,0,0,0,8.000000000000001e-6
COPE_1239.fp2.repr,NA,0.22096044192088385,0.7484414968829938,0.0023740047480094962,0.014031028062056125,0.00841701683403367,0.0057760115520231045
COPE_1240.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1241.fp2.repr,z1,0,0.999992,0,0,0,8.000000000000001e-6
COPE_1242.fp2.repr,NA,0,0.999983,0,0,0,1.7e-5
COPE_1243.fp2.repr,z1,0,1,0,0,0,0
COPE_1244.fp2.repr,z1,0,0.999946999947,0,1.0000010000010001e-6,0,5.2000052000052e-5
COPE_1245.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1246.fp2.repr,z1,0,0.9993209986419973,0,2.1000042000084e-5,0,6.580013160026321e-4
COPE_1247.fp2.repr,z1,0,0.999874,0,2.0000000000000003e-6,0,1.24e-4
COPE_1248.fp2.repr,NA,0.999936,0,0,0,6.4e-5,0
COPE_1249.fp2.repr,z0,0.999999,0,0,0,1.0000000000000002e-6,0
COPE_1250.fp2.repr,NA,0,0.8062948062948063,0,0.09409309409309409,0,0.0996120996120996
COPE_1251.fp2.repr,z1,0,1,0,0,0,0
COPE_1252.fp2.repr,NA,0,0.999984,0,0,0,1.6e-5
COPE_1253.fp2.repr,NA,0,0.9999750000000001,0,0,0,2.5e-5
COPE_1254.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1255.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1256.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1257.fp2.repr,NA,0,0.939664,0,4.7000000000000004e-5,0,0.060289
COPE_1258.fp2.repr,z1,0,0.999933,0,0,0,6.7e-5
COPE_1259.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1260.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1261.fp2.repr,NA,0,0.99993,0,2.0000000000000003e-6,0,6.8e-5
COPE_1263.fp2.repr,z1,0,0.9997399997399997,0,4.0000040000040005e-6,0,2.56000256000256e-4
COPE_1264.fp2.repr,NA,0,0.996186,0,0.002216,0,0.001598
COPE_1265.fp2.repr,NA,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1266.fp2.repr,z1,0,1,0,0,0,0
