prior,Indiv,Z,hybrid_class,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,mean_posterior_probability,sd_posterior_probability,cv_posterior_probability
uniform,COPE_1195.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1195.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1195.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1195.fp2.repr,z1,b_bx,0,6e-5,1e-5,0,0,0,1.3e-4,1e-5,1e-5,0,2.2e-5,4.211096452627668e-5,1.9141347511943947
Jeffreys,COPE_1196.fp2.repr,NA,pure_a,0.99978,0.99808,0.99993,0.99505999999999994,0.99985,0.99985,0.99999,0.99945,0.9907,0.99998,0.998267,0.003072248724016697,0.0030775821739241075
Jeffreys,COPE_1196.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1196.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1196.fp2.repr,NA,F2,0,0,0,3e-5,0,0,0,0,0.00134,0,1.37e-4,4.227962472239633e-4,3.0861039943354984
Jeffreys,COPE_1196.fp2.repr,NA,a_bx,2.2e-4,0.00192,7e-5,0.00491,1.5e-4,1.5e-4,1e-5,5.5e-4,0.00796,2e-5,0.001596,0.0027097609570669594,1.6978452111948368
Jeffreys,COPE_1196.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1196.fp2.repr,NA,pure_a,0.99934,0.94563,0.99989,0.99999,1,1,0.99995,0.99996,0.99631,0.99995,0.994102,0.017069476851971774,0.01717074993508893
uniform,COPE_1196.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1196.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1196.fp2.repr,NA,F2,0,0.02335,0,0,0,0,0,0,0.00122,0,0.002457,0.007351057444718791,2.9918833718839197
uniform,COPE_1196.fp2.repr,NA,a_bx,6.6e-4,0.03102,1.1e-4,1e-5,0,0,5e-5,4e-5,0.00247,5e-5,0.003441,0.00972048747062958,2.824901909511648
uniform,COPE_1196.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1197.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1197.fp2.repr,NA,pure_b,1,1,0.99998,1,1,1,0.99997,1,0.99999,0.99767,0.999761,7.347781222171197e-4,7.349537761696242e-4
Jeffreys,COPE_1197.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1197.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1197.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1197.fp2.repr,NA,b_bx,0,0,2e-5,0,0,0,3e-5,0,1e-5,0.00233,2.39e-4,7.347781222171009e-4,3.0743854486071163
uniform,COPE_1197.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1197.fp2.repr,NA,pure_b,1,1,0.99997,1,1,1,1,0.99998,0.99996,1,0.999991,1.5238839267556689e-5,1.5238976418344453e-5
uniform,COPE_1197.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1197.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1197.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1197.fp2.repr,NA,b_bx,0,0,3e-5,0,0,0,0,2e-5,4e-5,0,9e-6,1.5238839267549948e-5,1.6932043630611053
Jeffreys,COPE_1198.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1198.fp2.repr,NA,pure_b,0.99995,1,0.99953,1,0.99999,1,1,0.99996,1,0.99983,0.999926,1.4878769363685837e-4,1.487987047410092e-4
Jeffreys,COPE_1198.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1198.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1198.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1198.fp2.repr,NA,b_bx,5e-5,0,4.7e-4,0,1e-5,0,0,4e-5,0,1.7e-4,7.4e-5,1.487876936368656e-4,2.0106445086062923
uniform,COPE_1198.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1198.fp2.repr,NA,pure_b,1,0.99952,1,0.99958,0.99999,0.9999,0.92741,1,0.99999,1,0.992639,0.02291986496469822,0.02308982919742043
uniform,COPE_1198.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1198.fp2.repr,NA,F2,0,0,0,0,0,0,3.3e-4,0,0,0,3.3e-5,1.0435516278555652e-4,3.162277660168379
uniform,COPE_1198.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1198.fp2.repr,NA,b_bx,0,4.8e-4,0,4.2e-4,1e-5,1e-4,0.07226,0,1e-5,0,0.007328,0.022815513143473236,3.1134706800591205
Jeffreys,COPE_1199.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1199.fp2.repr,z1,pure_b,0.99999,1,0.99999,1,1,1,1,1,1,1,0.999998,4.2163702135386505e-6,4.216378646295943e-6
Jeffreys,COPE_1199.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1199.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1199.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1199.fp2.repr,z1,b_bx,1e-5,0,1e-5,0,0,0,0,0,0,0,2.0000000000000003e-6,4.216370213557839e-6,2.1081851067789192
uniform,COPE_1199.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1199.fp2.repr,z1,pure_b,1,1,1,1,1,1,1,1,1,1,1,0,0
uniform,COPE_1199.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1199.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1199.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1199.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1200.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1200.fp2.repr,NA,pure_b,0.99996,0.99997,1,1,0.99999,1,0.99999,0.99998,0.99785,0.99999,0.999773,6.758048699308263e-4,6.759583124677565e-4
Jeffreys,COPE_1200.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1200.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1200.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1200.fp2.repr,NA,b_bx,4e-5,3e-5,0,0,1e-5,0,1e-5,2e-5,0.00215,1e-5,2.27e-4,6.758048699308271e-4,2.9771139644529834
uniform,COPE_1200.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1200.fp2.repr,NA,pure_b,0.99985,0.99999,0.99999,1,1,0.99898,0.99995,1,0.99873,1,0.999749,4.770848981051565e-4,4.772046764789527e-4
uniform,COPE_1200.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1200.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1200.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1200.fp2.repr,NA,b_bx,1.5e-4,1e-5,1e-5,0,0,0.00102,5e-5,0,0.00126,0,2.5e-4,4.7471628954098003e-4,1.89886515816392
Jeffreys,COPE_1201.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1201.fp2.repr,z1,pure_b,0.99998,0.99997,0.99999,1,1,0.99999,1,1,1,1,0.999993,1.0593499054707512e-5,1.059357320971998e-5
Jeffreys,COPE_1201.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1201.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1201.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1201.fp2.repr,z1,b_bx,2e-5,3e-5,1e-5,0,0,1e-5,0,0,0,0,7.000000000000001e-6,1.0593499054713802e-5,1.5133570078162573
uniform,COPE_1201.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1201.fp2.repr,z1,pure_b,1,1,1,1,1,1,1,1,1,1,1,0,0
uniform,COPE_1201.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1201.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1201.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1201.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1202.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1202.fp2.repr,NA,pure_b,1,1,1,1,0.99999,1,1,1,1,0.99998,0.999997,6.7494855771058825e-6,6.749505825623359e-6
Jeffreys,COPE_1202.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1202.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1202.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1202.fp2.repr,NA,b_bx,0,0,0,0,1e-5,0,0,0,0,2e-5,3e-6,6.749485577105529e-6,2.249828525701843
uniform,COPE_1202.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1202.fp2.repr,NA,pure_b,1,1,0.99999,1,1,1,1,1,1,1,0.999999,3.1622776601539877e-6,3.1622808224348103e-6
uniform,COPE_1202.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1202.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1202.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1202.fp2.repr,NA,b_bx,0,0,1e-5,0,0,0,0,0,0,0,1.0000000000000002e-6,3.1622776601683796e-6,3.162277660168379
Jeffreys,COPE_1203.fp2.repr,NA,pure_a,0.99996,0.99934,0.99881,1,1,0.99999,0.99995,0.99985,0.99961,0.99992,0.999743,3.910683373074985e-4,3.9116886770649905e-4
Jeffreys,COPE_1203.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1203.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1203.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1203.fp2.repr,NA,a_bx,4e-5,6.6e-4,0.00119,0,0,1e-5,5e-5,1.5e-4,3.9e-4,8e-5,2.57e-4,3.910683373074896e-4,1.5216666821303098
Jeffreys,COPE_1203.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1203.fp2.repr,NA,pure_a,1,0.99965,0.99999,1,1,1,1,1,0.99999,0.99925,0.999888,2.493903678083009e-4,2.4941830265819864e-4
uniform,COPE_1203.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1203.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1203.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1203.fp2.repr,NA,a_bx,0,3.5e-4,1e-5,0,0,0,0,0,1e-5,7.5e-4,1.12e-4,2.4939036780829277e-4,2.2266997125740424
uniform,COPE_1203.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1204.fp2.repr,z1,pure_a,0,0,3e-5,0,9e-5,0,0,0,2e-4,0,3.2e-5,6.562519841239847e-5,2.0507874503874524
Jeffreys,COPE_1204.fp2.repr,z1,pure_b,0.99929,0.99978,0.99627,0.99994,0.99659,0.99794,0.99912,0.99498,0.98859,0.99808,0.997058,0.003393398165719907,0.0034034110008845093
Jeffreys,COPE_1204.fp2.repr,z1,F1,0,0,5e-5,0,9e-5,1e-5,0,1e-5,0.00188,0,2.04e-4,5.896364228158833e-4,2.8903746216464867
Jeffreys,COPE_1204.fp2.repr,z1,F2,1e-5,0,5e-4,0,1.2e-4,3e-5,3e-5,8.8e-4,0.00187,2.7e-4,3.71e-4,5.99452528006458e-4,1.6157750081036604
Jeffreys,COPE_1204.fp2.repr,z1,a_bx,0,0,2e-5,0,3e-5,0,0,1e-5,7.7e-4,0,8.3e-5,2.416172363240853e-4,2.9110510400492204
Jeffreys,COPE_1204.fp2.repr,z1,b_bx,7e-4,2.2e-4,0.00313,6e-5,0.00309,0.00203,8.5e-4,0.00412,0.00669,0.00165,0.002254,0.0020650057842264966,0.9161516345281707
uniform,COPE_1204.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0.00958,0,9.58e-4,0.0030294619984413073,3.162277660168379
uniform,COPE_1204.fp2.repr,z1,pure_b,0.99915,0.99935,0.99796,0.99856,0.99995,0.99933,0.9999,0.99824,0.98255,0.99636,0.997135,0.005234596981196876,0.005249637191751243
uniform,COPE_1204.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0.00106,3e-5,1.0899999999999999e-4,3.3428032148682236e-4,3.066791940246077
uniform,COPE_1204.fp2.repr,z1,F2,2e-5,4e-5,9e-5,5e-5,0,4e-5,0,1e-4,0.00252,7.9e-4,3.6500000000000004e-4,7.934768777699547e-4,2.173909254164259
uniform,COPE_1204.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,3.3e-4,1e-5,3.4e-5,1.0405126941400892e-4,3.0603314533532036
uniform,COPE_1204.fp2.repr,z1,b_bx,8.4e-4,6.1e-4,0.00195,0.00138,5e-5,6.3e-4,1e-4,0.00165,0.00396,0.00281,0.001398,0.0012449970995057691,0.8905558651686475
Jeffreys,COPE_1205.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1205.fp2.repr,z1,pure_b,1,1,1,1,0.99998,1,0.99981,0.99962,1,1,0.999941,1.2740573857651028e-4,1.2741325595861186e-4
Jeffreys,COPE_1205.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1205.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1205.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1205.fp2.repr,z1,b_bx,0,0,0,0,2e-5,0,1.9e-4,3.8e-4,0,0,5.9000000000000004e-5,1.2740573857649516e-4,2.1594192979066973
uniform,COPE_1205.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1205.fp2.repr,z1,pure_b,0.99998,1,1,0.99999,1,0.99999,1,1,0.99994,1,0.99999,1.8856180831627413e-5,1.8856369395321366e-5
uniform,COPE_1205.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1205.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1205.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1205.fp2.repr,z1,b_bx,2e-5,0,0,1e-5,0,1e-5,0,0,6e-5,0,1e-5,1.8856180831641267e-5,1.8856180831641265
Jeffreys,COPE_1206.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1206.fp2.repr,z1,pure_b,1,1,1,0.99996,0.99993,1,0.99999,0.99999,1,1,0.999987,2.359378449225878e-5,2.3594091215444582e-5
Jeffreys,COPE_1206.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1206.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1206.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1206.fp2.repr,z1,b_bx,0,0,0,4e-5,7e-5,0,1e-5,1e-5,0,0,1.3e-5,2.3593784492248515e-5,1.814906499403732
uniform,COPE_1206.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1206.fp2.repr,z1,pure_b,1,1,1,1,1,1,0.99999,0.99999,1,1,0.999998,4.2163702135386505e-6,4.216378646295943e-6
uniform,COPE_1206.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1206.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1206.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1206.fp2.repr,z1,b_bx,0,0,0,0,0,0,1e-5,1e-5,0,0,2.0000000000000003e-6,4.216370213557839e-6,2.1081851067789192
Jeffreys,COPE_1207.fp2.repr,z0,pure_a,0.99999,1,1,1,1,1,0.99986,1,0.99988,1,0.999973,5.457919831666616e-5,5.458067199481002e-5
Jeffreys,COPE_1207.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1207.fp2.repr,z0,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1207.fp2.repr,z0,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1207.fp2.repr,z0,a_bx,1e-5,0,0,0,0,0,1.4e-4,0,1.2e-4,0,2.7e-5,5.4579198316656215e-5,2.021451789505786
Jeffreys,COPE_1207.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1207.fp2.repr,z0,pure_a,1,1,1,1,1,1,1,0.99999,1,1,0.999999,3.1622776601539877e-6,3.1622808224348103e-6
uniform,COPE_1207.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1207.fp2.repr,z0,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1207.fp2.repr,z0,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1207.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,1e-5,0,0,1.0000000000000002e-6,3.1622776601683796e-6,3.162277660168379
uniform,COPE_1207.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1208.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1208.fp2.repr,z1,pure_b,1,1,1,0.99996,1,1,1,1,1,0.99999,0.999995,1.2692955176450111e-5,1.269301864154332e-5
Jeffreys,COPE_1208.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1208.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1208.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1208.fp2.repr,z1,b_bx,0,0,0,4e-5,0,0,0,0,0,1e-5,5e-6,1.2692955176439848e-5,2.5385910352879693
uniform,COPE_1208.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1208.fp2.repr,z1,pure_b,1,1,1,1,1,1,0.99999,1,1,1,0.999999,3.1622776601539877e-6,3.1622808224348103e-6
uniform,COPE_1208.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1208.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1208.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1208.fp2.repr,z1,b_bx,0,0,0,0,0,0,1e-5,0,0,0,1.0000000000000002e-6,3.1622776601683796e-6,3.162277660168379
Jeffreys,COPE_1209.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1209.fp2.repr,NA,pure_b,1,1,0.99998,1,1,1,1,0.99999,1,1,0.999997,6.7494855771058825e-6,6.749505825623359e-6
Jeffreys,COPE_1209.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1209.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1209.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1209.fp2.repr,NA,b_bx,0,0,2e-5,0,0,0,0,1e-5,0,0,3e-6,6.749485577105529e-6,2.249828525701843
uniform,COPE_1209.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1209.fp2.repr,NA,pure_b,1,1,1,1,1,1,1,1,1,1,1,0,0
uniform,COPE_1209.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1209.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1209.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1209.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1210.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1210.fp2.repr,NA,pure_b,0.99995,1,1,0.99999,1,1,1,1,1,1,0.999994,1.577621275492932e-5,1.5776307412773798e-5
Jeffreys,COPE_1210.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1210.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1210.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1210.fp2.repr,NA,b_bx,5e-5,0,0,1e-5,0,0,0,0,0,0,6e-6,1.577621275493231e-5,2.629368792488718
uniform,COPE_1210.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1210.fp2.repr,NA,pure_b,0.99998,1,1,0.99932,1,1,1,1,1,1,0.99993,2.144242938143424e-4,2.14439304565662e-4
uniform,COPE_1210.fp2.repr,NA,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1210.fp2.repr,NA,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1210.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1210.fp2.repr,NA,b_bx,2e-5,0,0,6.8e-4,0,0,0,0,0,0,7.000000000000001e-5,2.1442429381433853e-4,3.063204197347693
Jeffreys,COPE_1211.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1211.fp2.repr,z1,pure_b,1,0.9999,1,1,1,1,0.99991,1,0.99999,1,0.99998,3.9721250959382176e-5,3.972204540029018e-5
Jeffreys,COPE_1211.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1211.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1211.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1211.fp2.repr,z1,b_bx,0,1e-4,0,0,0,0,9e-5,0,1e-5,0,2e-5,3.972125095937662e-5,1.9860625479688307
uniform,COPE_1211.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1211.fp2.repr,z1,pure_b,1,1,1,1,1,1,1,1,1,1,1,0,0
uniform,COPE_1211.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1211.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1211.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1211.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1212.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1212.fp2.repr,z1,pure_b,0.99999,1,1,1,1,1,1,1,1,1,0.999999,3.1622776601539877e-6,3.1622808224348103e-6
Jeffreys,COPE_1212.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1212.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1212.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1212.fp2.repr,z1,b_bx,1e-5,0,0,0,0,0,0,0,0,0,1.0000000000000002e-6,3.1622776601683796e-6,3.162277660168379
uniform,COPE_1212.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1212.fp2.repr,z1,pure_b,1,0.99999,1,1,1,1,1,1,0.99999,1,0.999998,4.2163702135386505e-6,4.216378646295943e-6
uniform,COPE_1212.fp2.repr,z1,F1,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1212.fp2.repr,z1,F2,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1212.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,0,0,0,0,0,NaN
uniform,COPE_1212.fp2.repr,z1,b_bx,0,1e-5,0,0,0,0,0,0,1e-5,0,2.0000000000000003e-6,4.216370213557839e-6,2.1081851067789192
Jeffreys,COPE_1213.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1213.fp2.repr,NA,pure_b,0.98821,0.99812,0.99984,0.9908,0.99985,0.99992,0.98014,0.99961,0.99935,0.99994,0.995578,0.006885491671301002,0.006916074552974254
