file,sample,number_reads
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0893.r1.fq.gz,COPE-0893,877116
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0894.r1.fq.gz,COPE-0894,2698561
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0895.r1.fq.gz,COPE-0895,3797168
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0896.r1.fq.gz,COPE-0896,36224
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0897.r1.fq.gz,COPE-0897,1547254
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0898.r1.fq.gz,COPE-0898,1069496
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0899.r1.fq.gz,COPE-0899,1387285
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0900.r1.fq.gz,COPE-0900,1314489
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0901.r1.fq.gz,COPE-0901,6212650
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0902.r1.fq.gz,COPE-0902,1691208
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0903.r1.fq.gz,COPE-0903,2177947
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0904.r1.fq.gz,COPE-0904,602944
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0905.r1.fq.gz,COPE-0905,178718
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0906.r1.fq.gz,COPE-0906,228447
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0907.r1.fq.gz,COPE-0907,11902548
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0908.r1.fq.gz,COPE-0908,5968900
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0909.r1.fq.gz,COPE-0909,2446578
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0910.r1.fq.gz,COPE-0910,180727
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0911.r1.fq.gz,COPE-0911,5170314
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0912.r1.fq.gz,COPE-0912,2450057
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0913.r1.fq.gz,COPE-0913,823161
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0914.r1.fq.gz,COPE-0914,1670855
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0915.r1.fq.gz,COPE-0915,103655
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0916.r1.fq.gz,COPE-0916,5526493
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0917.r1.fq.gz,COPE-0917,346649
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0918.r1.fq.gz,COPE-0918,1508982
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0919.r1.fq.gz,COPE-0919,2328688
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0920.r1.fq.gz,COPE-0920,4705784
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0921.r1.fq.gz,COPE-0921,4434091
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0922.r1.fq.gz,COPE-0922,167625
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0923.r1.fq.gz,COPE-0923,268423
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0924.r1.fq.gz,COPE-0924,4348672
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0925.r1.fq.gz,COPE-0925,2877854
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0926.r1.fq.gz,COPE-0926,5006964
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0927.r1.fq.gz,COPE-0927,212472
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0928.r1.fq.gz,COPE-0928,2798411
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0929.r1.fq.gz,COPE-0929,2095733
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0930.r1.fq.gz,COPE-0930,1528510
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0931.r1.fq.gz,COPE-0931,8556863
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0932.r1.fq.gz,COPE-0932,2027553
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0933.r1.fq.gz,COPE-0933,2194080
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0934.r1.fq.gz,COPE-0934,20575438
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0935.r1.fq.gz,COPE-0935,395185
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0936.r1.fq.gz,COPE-0936,3337943
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0937.r1.fq.gz,COPE-0937,1085441
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0938.r1.fq.gz,COPE-0938,2230350
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0939.r1.fq.gz,COPE-0939,3415173
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0940.r1.fq.gz,COPE-0940,8984750
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0941.r1.fq.gz,COPE-0941,3569105
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0942.r1.fq.gz,COPE-0942,4882084
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0943.r1.fq.gz,COPE-0943,1472718
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0944.r1.fq.gz,COPE-0944,1244002
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0945.r1.fq.gz,COPE-0945,773609
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0946.r1.fq.gz,COPE-0946,39806
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0947.r1.fq.gz,COPE-0947,5322937
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0948.r1.fq.gz,COPE-0948,3720548
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0949.r1.fq.gz,COPE-0949,852213
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0950.r1.fq.gz,COPE-0950,732715
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0951.r1.fq.gz,COPE-0951,578494
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0952.r1.fq.gz,COPE-0952,3029427
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0953.r1.fq.gz,COPE-0953,465294
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0954.r1.fq.gz,COPE-0954,235904
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0955.r1.fq.gz,COPE-0955,314376
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0956.r1.fq.gz,COPE-0956,3736107
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0957.r1.fq.gz,COPE-0957,134785
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0958.r1.fq.gz,COPE-0958,4660408
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0959.r1.fq.gz,COPE-0959,1293
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0960.r1.fq.gz,COPE-0960,5754643
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0961.r1.fq.gz,COPE-0961,2020856
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0962.r1.fq.gz,COPE-0962,1047795
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0963.r1.fq.gz,COPE-0963,1059051
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0964.r1.fq.gz,COPE-0964,953798
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0965.r1.fq.gz,COPE-0965,1954767
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0966.r1.fq.gz,COPE-0966,1254274
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0967.r1.fq.gz,COPE-0967,1684965
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0968.r1.fq.gz,COPE-0968,533210
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0969.r1.fq.gz,COPE-0969,124209
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0970.r1.fq.gz,COPE-0970,4207488
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0971.r1.fq.gz,COPE-0971,4810673
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0972.r1.fq.gz,COPE-0972,2176290
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0973.r1.fq.gz,COPE-0973,5357172
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0974.r1.fq.gz,COPE-0974,2151015
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0975.r1.fq.gz,COPE-0975,3710083
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0976.r1.fq.gz,COPE-0976,1814878
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0977.r1.fq.gz,COPE-0977,2798312
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0978.r1.fq.gz,COPE-0978,525763
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0979.r1.fq.gz,COPE-0979,265239
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0980.r1.fq.gz,COPE-0980,4443885
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0981.r1.fq.gz,COPE-0981,3015307
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0982.r1.fq.gz,COPE-0982,4020945
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0983.r1.fq.gz,COPE-0983,3291153
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0984.r1.fq.gz,COPE-0984,311439
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0985.r1.fq.gz,COPE-0985,2605997
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0986.r1.fq.gz,COPE-0986,64615
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0987.r1.fq.gz,COPE-0987,8332147
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0988.r1.fq.gz,COPE-0988,3075994
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0989.r1.fq.gz,COPE-0989,1988860
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0990.r1.fq.gz,COPE-0990,3345203
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0991.r1.fq.gz,COPE-0991,1777281
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0992.r1.fq.gz,COPE-0992,2581673
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0993.r1.fq.gz,COPE-0993,1512618
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0994.r1.fq.gz,COPE-0994,2933120
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0995.r1.fq.gz,COPE-0995,8178114
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0996.r1.fq.gz,COPE-0996,3106389
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0997.r1.fq.gz,COPE-0997,157348
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0998.r1.fq.gz,COPE-0998,650153
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-0999.r1.fq.gz,COPE-0999,2880811
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1000.r1.fq.gz,COPE-1000,699887
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1001.r1.fq.gz,COPE-1001,2619393
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1002.r1.fq.gz,COPE-1002,1204458
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1003.r1.fq.gz,COPE-1003,895639
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1004.r1.fq.gz,COPE-1004,1402426
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1005.r1.fq.gz,COPE-1005,439791
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1006.r1.fq.gz,COPE-1006,532664
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1007.r1.fq.gz,COPE-1007,8567171
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1008.r1.fq.gz,COPE-1008,2074180
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1009.r1.fq.gz,COPE-1009,904529
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1010.r1.fq.gz,COPE-1010,3386855
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1011.r1.fq.gz,COPE-1011,254845
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1012.r1.fq.gz,COPE-1012,586280
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1013.r1.fq.gz,COPE-1013,327316
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1014.r1.fq.gz,COPE-1014,2404405
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1015.r1.fq.gz,COPE-1015,4731873
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1016.r1.fq.gz,COPE-1016,4787980
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1017.r1.fq.gz,COPE-1017,7654942
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1018.r1.fq.gz,COPE-1018,507292
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1019.r1.fq.gz,COPE-1019,3312776
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1020.r1.fq.gz,COPE-1020,1788887
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1021.r1.fq.gz,COPE-1021,550426
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1022.r1.fq.gz,COPE-1022,4403
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1023.r1.fq.gz,COPE-1023,602913
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1024.r1.fq.gz,COPE-1024,3700865
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1025.r1.fq.gz,COPE-1025,416266
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1026.r1.fq.gz,COPE-1026,1596532
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1027.r1.fq.gz,COPE-1027,5055485
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1028.r1.fq.gz,COPE-1028,7120257
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1029.r1.fq.gz,COPE-1029,997301
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1030.r1.fq.gz,COPE-1030,2790827
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1031.r1.fq.gz,COPE-1031,1636683
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1032.r1.fq.gz,COPE-1032,2555996
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1033.r1.fq.gz,COPE-1033,1309301
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1034.r1.fq.gz,COPE-1034,2157654
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1035.r1.fq.gz,COPE-1035,4889657
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1036.r1.fq.gz,COPE-1036,648078
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1037.r1.fq.gz,COPE-1037,637415
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1038.r1.fq.gz,COPE-1038,1346690
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1039.r1.fq.gz,COPE-1039,1494871
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1040.r1.fq.gz,COPE-1040,1543181
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1041.r1.fq.gz,COPE-1041,604232
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1042.r1.fq.gz,COPE-1042,5262520
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1043.r1.fq.gz,COPE-1043,1290136
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1044.r1.fq.gz,COPE-1044,804963
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1045.r1.fq.gz,COPE-1045,1059525
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1046.r1.fq.gz,COPE-1046,5956735
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1047.r1.fq.gz,COPE-1047,3329679
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1048.r1.fq.gz,COPE-1048,5936780
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1049.r1.fq.gz,COPE-1049,2352377
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1050.r1.fq.gz,COPE-1050,3631750
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1051.r1.fq.gz,COPE-1051,1827147
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1052.r1.fq.gz,COPE-1052,100966
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1053.r1.fq.gz,COPE-1053,1561690
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1054.r1.fq.gz,COPE-1054,788969
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1055.r1.fq.gz,COPE-1055,779046
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1056.r1.fq.gz,COPE-1056,4020614
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1057.r1.fq.gz,COPE-1057,380
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1058.r1.fq.gz,COPE-1058,2438100
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1059.r1.fq.gz,COPE-1059,7904860
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1060.r1.fq.gz,COPE-1060,4662875
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1061.r1.fq.gz,COPE-1061,1213684
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1062.r1.fq.gz,COPE-1062,765710
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1063.r1.fq.gz,COPE-1063,5696831
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1064.r1.fq.gz,COPE-1064,268582
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1065.r1.fq.gz,COPE-1065,156570
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1066.r1.fq.gz,COPE-1066,24560
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1067.r1.fq.gz,COPE-1067,461591
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1068.r1.fq.gz,COPE-1068,4964361
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1069.r1.fq.gz,COPE-1069,680490
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1070.r1.fq.gz,COPE-1070,1383248
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1071.r1.fq.gz,COPE-1071,802070
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1072.r1.fq.gz,COPE-1072,6626150
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1073.r1.fq.gz,COPE-1073,3637780
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1074.r1.fq.gz,COPE-1074,3166473
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1075.r1.fq.gz,COPE-1075,4208050
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1076.r1.fq.gz,COPE-1076,1036714
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1077.r1.fq.gz,COPE-1077,38519
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1078.r1.fq.gz,COPE-1078,659206
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1079.r1.fq.gz,COPE-1079,6538413
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1080.r1.fq.gz,COPE-1080,2064480
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1081.r1.fq.gz,COPE-1081,2477437
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1082.r1.fq.gz,COPE-1082,809748
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1083.r1.fq.gz,COPE-1083,2311
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1084.r1.fq.gz,COPE-1084,492181
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1085.r1.fq.gz,COPE-1085,1086389
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1086.r1.fq.gz,COPE-1086,1164341
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1087.r1.fq.gz,COPE-1087,1513819
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1088.r1.fq.gz,COPE-1088,531617
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1089.r1.fq.gz,COPE-1089,1562066
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1090.r1.fq.gz,COPE-1090,993335
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1091.r1.fq.gz,COPE-1091,547022
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1092.r1.fq.gz,COPE-1092,204503
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1093.r1.fq.gz,COPE-1093,2400636
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1094.r1.fq.gz,COPE-1094,558259
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1095.r1.fq.gz,COPE-1095,5654132
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1096.r1.fq.gz,COPE-1096,964315
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1097.r1.fq.gz,COPE-1097,14838368
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1098.r1.fq.gz,COPE-1098,755946
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1099.r1.fq.gz,COPE-1099,582094
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1100.r1.fq.gz,COPE-1100,1936810
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1101.r1.fq.gz,COPE-1101,554866
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1102.r1.fq.gz,COPE-1102,139989
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1103.r1.fq.gz,COPE-1103,7029486
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1104.r1.fq.gz,COPE-1104,84562
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1105.r1.fq.gz,COPE-1105,2285852
