file,sample,number_reads
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0873.F.fq.gz,COPE-0873,422652
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0874.F.fq.gz,COPE-0874,521540
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0875.F.fq.gz,COPE-0875,46109
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0876.F.fq.gz,COPE-0876,14968067
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0877.F.fq.gz,COPE-0877,456713
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0878.F.fq.gz,COPE-0878,3466979
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0879.F.fq.gz,COPE-0879,6752918
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0880.F.fq.gz,COPE-0880,83255
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0881.F.fq.gz,COPE-0881,951
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0882.F.fq.gz,COPE-0882,1821937
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0883.F.fq.gz,COPE-0883,17016546
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0884.F.fq.gz,COPE-0884,56876
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0885.F.fq.gz,COPE-0885,946263
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0886.F.fq.gz,COPE-0886,2644036
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0887.F.fq.gz,COPE-0887,519711
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0888.F.fq.gz,COPE-0888,1099594
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0889.F.fq.gz,COPE-0889,5564552
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0890.F.fq.gz,COPE-0890,1473352
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0891.F.fq.gz,COPE-0891,2245025
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0892.F.fq.gz,COPE-0892,2982357
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0893.F.fq.gz,COPE-0893,888286
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0894.F.fq.gz,COPE-0894,2732007
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0895.F.fq.gz,COPE-0895,3848661
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0896.F.fq.gz,COPE-0896,36700
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0897.F.fq.gz,COPE-0897,1569613
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0898.F.fq.gz,COPE-0898,1079808
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0899.F.fq.gz,COPE-0899,1404055
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0900.F.fq.gz,COPE-0900,1332393
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0901.F.fq.gz,COPE-0901,6286238
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0902.F.fq.gz,COPE-0902,1716897
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0903.F.fq.gz,COPE-0903,2204294
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0904.F.fq.gz,COPE-0904,610943
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0905.F.fq.gz,COPE-0905,180405
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0906.F.fq.gz,COPE-0906,231080
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0907.F.fq.gz,COPE-0907,12047609
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0908.F.fq.gz,COPE-0908,6082863
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0909.F.fq.gz,COPE-0909,2479603
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0910.F.fq.gz,COPE-0910,185447
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0911.F.fq.gz,COPE-0911,5240390
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0912.F.fq.gz,COPE-0912,2485737
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0913.F.fq.gz,COPE-0913,832491
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0914.F.fq.gz,COPE-0914,1693601
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0915.F.fq.gz,COPE-0915,105034
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0916.F.fq.gz,COPE-0916,5598997
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0917.F.fq.gz,COPE-0917,349952
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0918.F.fq.gz,COPE-0918,1529021
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0919.F.fq.gz,COPE-0919,2355524
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0920.F.fq.gz,COPE-0920,4767619
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0921.F.fq.gz,COPE-0921,4487691
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0922.F.fq.gz,COPE-0922,171416
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0923.F.fq.gz,COPE-0923,271505
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0924.F.fq.gz,COPE-0924,4406925
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0925.F.fq.gz,COPE-0925,2916977
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0926.F.fq.gz,COPE-0926,5069072
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0927.F.fq.gz,COPE-0927,214717
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0928.F.fq.gz,COPE-0928,2834482
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0929.F.fq.gz,COPE-0929,2124419
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0930.F.fq.gz,COPE-0930,1550056
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0931.F.fq.gz,COPE-0931,8697603
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0932.F.fq.gz,COPE-0932,2052909
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0933.F.fq.gz,COPE-0933,2220842
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0934.F.fq.gz,COPE-0934,20900626
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0935.F.fq.gz,COPE-0935,400811
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0936.F.fq.gz,COPE-0936,3389314
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0937.F.fq.gz,COPE-0937,1097981
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0938.F.fq.gz,COPE-0938,2256538
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0939.F.fq.gz,COPE-0939,3457769
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0940.F.fq.gz,COPE-0940,9081090
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0941.F.fq.gz,COPE-0941,3623743
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0942.F.fq.gz,COPE-0942,4946004
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0943.F.fq.gz,COPE-0943,1489951
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0944.F.fq.gz,COPE-0944,1260104
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0945.F.fq.gz,COPE-0945,785130
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0946.F.fq.gz,COPE-0946,41050
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0947.F.fq.gz,COPE-0947,5404298
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0948.F.fq.gz,COPE-0948,3768891
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0949.F.fq.gz,COPE-0949,862707
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0950.F.fq.gz,COPE-0950,739926
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0951.F.fq.gz,COPE-0951,587584
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0952.F.fq.gz,COPE-0952,3070450
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0953.F.fq.gz,COPE-0953,470022
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0954.F.fq.gz,COPE-0954,240219
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0955.F.fq.gz,COPE-0955,319715
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0956.F.fq.gz,COPE-0956,3781616
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0957.F.fq.gz,COPE-0957,138659
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0958.F.fq.gz,COPE-0958,4712289
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0959.F.fq.gz,COPE-0959,1328
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0960.F.fq.gz,COPE-0960,5832960
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0961.F.fq.gz,COPE-0961,2045878
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0962.F.fq.gz,COPE-0962,1061657
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0963.F.fq.gz,COPE-0963,1092664
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0964.F.fq.gz,COPE-0964,967164
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0965.F.fq.gz,COPE-0965,1979461
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0966.F.fq.gz,COPE-0966,1269632
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0967.F.fq.gz,COPE-0967,1707321
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0968.F.fq.gz,COPE-0968,540571
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0969.F.fq.gz,COPE-0969,128744
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0970.F.fq.gz,COPE-0970,4266873
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0971.F.fq.gz,COPE-0971,4884419
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0972.F.fq.gz,COPE-0972,2205091
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0973.F.fq.gz,COPE-0973,5477551
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0974.F.fq.gz,COPE-0974,2177992
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0975.F.fq.gz,COPE-0975,3754762
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0976.F.fq.gz,COPE-0976,1836443
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0977.F.fq.gz,COPE-0977,2835396
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0978.F.fq.gz,COPE-0978,532705
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0979.F.fq.gz,COPE-0979,267740
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0980.F.fq.gz,COPE-0980,4502368
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0981.F.fq.gz,COPE-0981,3059216
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0982.F.fq.gz,COPE-0982,4071781
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0983.F.fq.gz,COPE-0983,3329110
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0984.F.fq.gz,COPE-0984,315799
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0985.F.fq.gz,COPE-0985,2638494
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0986.F.fq.gz,COPE-0986,65358
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0987.F.fq.gz,COPE-0987,8439563
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0988.F.fq.gz,COPE-0988,3115136
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0989.F.fq.gz,COPE-0989,2015060
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0990.F.fq.gz,COPE-0990,3386836
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0991.F.fq.gz,COPE-0991,1800217
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0992.F.fq.gz,COPE-0992,2609912
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0993.F.fq.gz,COPE-0993,1533446
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0994.F.fq.gz,COPE-0994,2970046
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0995.F.fq.gz,COPE-0995,8277658
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0996.F.fq.gz,COPE-0996,3142028
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0997.F.fq.gz,COPE-0997,159453
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0998.F.fq.gz,COPE-0998,657122
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0999.F.fq.gz,COPE-0999,2915765
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1000.F.fq.gz,COPE-1000,706443
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1001.F.fq.gz,COPE-1001,2649810
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1002.F.fq.gz,COPE-1002,1222059
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1003.F.fq.gz,COPE-1003,906579
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1004.F.fq.gz,COPE-1004,1419873
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1005.F.fq.gz,COPE-1005,444717
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1006.F.fq.gz,COPE-1006,539198
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1007.F.fq.gz,COPE-1007,8675204
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1008.F.fq.gz,COPE-1008,2098163
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1009.F.fq.gz,COPE-1009,915544
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1010.F.fq.gz,COPE-1010,3420067
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1011.F.fq.gz,COPE-1011,258052
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1012.F.fq.gz,COPE-1012,591735
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1013.F.fq.gz,COPE-1013,332795
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1014.F.fq.gz,COPE-1014,2434469
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1015.F.fq.gz,COPE-1015,4802274
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1016.F.fq.gz,COPE-1016,4842003
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1017.F.fq.gz,COPE-1017,7778450
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1018.F.fq.gz,COPE-1018,513720
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1019.F.fq.gz,COPE-1019,3359181
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1020.F.fq.gz,COPE-1020,1809647
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1021.F.fq.gz,COPE-1021,555590
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1022.F.fq.gz,COPE-1022,4705
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1023.F.fq.gz,COPE-1023,608961
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1024.F.fq.gz,COPE-1024,3749560
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1025.F.fq.gz,COPE-1025,419602
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1026.F.fq.gz,COPE-1026,1613501
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1027.F.fq.gz,COPE-1027,5115148
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1028.F.fq.gz,COPE-1028,7191881
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1029.F.fq.gz,COPE-1029,1011100
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1030.F.fq.gz,COPE-1030,2825300
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1031.F.fq.gz,COPE-1031,1655912
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1032.F.fq.gz,COPE-1032,2589086
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1033.F.fq.gz,COPE-1033,1350926
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1034.F.fq.gz,COPE-1034,2183016
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1035.F.fq.gz,COPE-1035,4955717
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1036.F.fq.gz,COPE-1036,658432
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1037.F.fq.gz,COPE-1037,644533
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1038.F.fq.gz,COPE-1038,1362667
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1039.F.fq.gz,COPE-1039,1511237
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1040.F.fq.gz,COPE-1040,1565944
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1041.F.fq.gz,COPE-1041,612893
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1042.F.fq.gz,COPE-1042,5326986
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1043.F.fq.gz,COPE-1043,1307922
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1044.F.fq.gz,COPE-1044,817276
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1045.F.fq.gz,COPE-1045,1071571
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1046.F.fq.gz,COPE-1046,6038140
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1047.F.fq.gz,COPE-1047,3372768
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1048.F.fq.gz,COPE-1048,6015006
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1049.F.fq.gz,COPE-1049,2384941
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1050.F.fq.gz,COPE-1050,3676246
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1051.F.fq.gz,COPE-1051,1849667
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1052.F.fq.gz,COPE-1052,102048
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1053.F.fq.gz,COPE-1053,1583070
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1054.F.fq.gz,COPE-1054,799119
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1055.F.fq.gz,COPE-1055,789129
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1056.F.fq.gz,COPE-1056,4076190
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1057.F.fq.gz,COPE-1057,382
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1058.F.fq.gz,COPE-1058,2458754
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1059.F.fq.gz,COPE-1059,7991047
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1060.F.fq.gz,COPE-1060,4707077
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1061.F.fq.gz,COPE-1061,1228620
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1062.F.fq.gz,COPE-1062,774800
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1063.F.fq.gz,COPE-1063,5768706
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1064.F.fq.gz,COPE-1064,273232
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1065.F.fq.gz,COPE-1065,159227
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1066.F.fq.gz,COPE-1066,25106
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1067.F.fq.gz,COPE-1067,469270
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1068.F.fq.gz,COPE-1068,5008091
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1069.F.fq.gz,COPE-1069,687227
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1070.F.fq.gz,COPE-1070,1398799
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1071.F.fq.gz,COPE-1071,811190
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1072.F.fq.gz,COPE-1072,6718083
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1073.F.fq.gz,COPE-1073,3684534
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1074.F.fq.gz,COPE-1074,3206257
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1075.F.fq.gz,COPE-1075,4262389
