Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145
COPE-0836	36.5462	36.5619	36.6129	36.6632	36.7386	36.6303	36.5764	36.5284	36.5406	36.5329	36.5146	36.512	36.4843	36.4961	36.4926	36.5023	36.4746	36.4738	36.4967	36.4854	36.4383	36.4502	36.4559	36.4587	36.4404	36.4237	36.415	36.4156	36.3962	36.4236	36.4115	36.4078	36.4139	36.3918	36.4098	36.4094	36.4013	36.395	36.3861	36.3721	36.3977	36.3968	36.391	36.3886	36.3891	36.3913	36.3543	36.3764	36.3869	36.3682	36.3616	36.3612	36.3524	36.3569	36.313	36.3318	36.3448	36.3031	36.2988	36.3353	36.3335	36.2918	36.3162	36.3046	36.2883	36.2985	36.2994	36.2978	36.2783	36.2704	36.2894	36.3056	36.2798	36.2759	36.2992	36.2714	36.2486	36.2368	36.2091	36.2074	36.1355	36.2352	36.2211	36.2025	36.2088	36.2561	36.2354	36.2291	36.2368	36.2308	36.2037	36.2295	36.209	36.1429	36.1504	36.2017	36.2114	36.1688	36.1692	36.1511	36.1439	36.1445	36.1788	36.1541	36.1203	36.0922	36.1073	36.0273	36.0866	36.0747	36.0987	36.0962	36.1197	36.0442	36.0276	36.0371	36.0044	35.9839	36.0605	36.0648	36.0389	35.9832	36.0532	36.0228	36.019	36.0175	36.0123	36.0318	35.9711	35.9448	35.935	35.9306	35.9041	35.9288	35.9578	35.9629	35.9571	35.9436	35.8461	35.9375	35.9329	35.8428	35.7348	35.8554	35.8287
COPE-0837	36.5408	36.3716	36.6019	36.6517	36.7681	36.6448	36.6108	36.5584	36.5794	36.5704	36.5527	36.5631	36.5252	36.5289	36.53	36.5463	36.5212	36.5161	36.532	36.5097	36.502	36.4944	36.4991	36.5079	36.4804	36.4749	36.469	36.4649	36.4374	36.4557	36.4421	36.4473	36.4465	36.4438	36.445	36.4471	36.4274	36.4342	36.4334	36.4079	36.4309	36.4265	36.4252	36.4267	36.4351	36.4313	36.3988	36.4171	36.4232	36.4137	36.4064	36.3935	36.3865	36.3837	36.3348	36.364	36.3877	36.3497	36.3365	36.3504	36.3529	36.3557	36.3652	36.3187	36.3159	36.3112	36.3234	36.3189	36.3295	36.3101	36.31	36.3227	36.3091	36.3158	36.3165	36.295	36.2913	36.2616	36.2275	36.2493	36.2053	36.2714	36.2443	36.2376	36.2169	36.2599	36.2464	36.2555	36.2636	36.2556	36.2486	36.2714	36.2522	36.1805	36.208	36.2138	36.2316	36.2176	36.2274	36.1871	36.1375	36.1854	36.2063	36.1651	36.1374	36.1302	36.119	36.0926	36.1326	36.1205	36.1089	36.1244	36.1481	36.0938	36.0622	36.0753	36.0466	36.0141	36.0784	36.0838	36.079	36.047	36.0708	36.0576	36.0802	36.04	36.0129	36.078	35.9945	35.9719	35.9501	35.9539	35.9059	35.9702	35.9964	35.9961	35.9695	35.956	35.8878	35.9527	35.9345	35.8211	35.7813	35.8477	35.8643
COPE-0838	36.6611	36.2234	36.544	36.607	36.6901	36.5897	36.4936	36.4574	36.4896	36.4536	36.4292	36.4443	36.4186	36.4227	36.4333	36.4243	36.408	36.4109	36.4201	36.3997	36.3677	36.3752	36.3316	36.368	36.3464	36.3132	36.2889	36.2745	36.3108	36.322	36.3125	36.3181	36.306	36.3133	36.2993	36.2969	36.2775	36.2752	36.259	36.229	36.2862	36.3152	36.2972	36.2766	36.2944	36.2902	36.2672	36.2516	36.2924	36.2773	36.2678	36.2897	36.2257	36.2524	36.2312	36.2256	36.2466	36.2311	36.2147	36.2225	36.2357	36.2323	36.2512	36.1882	36.171	36.1835	36.2104	36.1934	36.2049	36.1687	36.162	36.1892	36.1616	36.168	36.1813	36.1822	36.1468	36.1475	36.0854	36.1162	36.0987	36.1439	36.1121	36.1243	36.0816	36.1345	36.1224	36.1055	36.1354	36.1348	36.1143	36.1087	36.1058	36.0609	36.1041	36.0957	36.1307	36.0898	36.0761	36.0628	36.0013	36.0149	36.0547	36.0576	35.988	35.9615	35.9806	35.974	35.9893	36.0074	35.9942	36.0061	36.0231	36.0013	35.9285	35.9269	35.9551	35.8751	35.9138	35.9001	35.9369	35.9169	35.9911	35.9061	35.9401	35.9103	35.8469	35.9494	35.8665	35.8135	35.7882	35.6965	35.6885	35.8093	35.7699	35.81	35.829	35.8127	35.7434	35.8424	35.7819	35.7016	35.6747	35.7073	35.6588
COPE-0839	36.5551	35.5197	36.4876	36.5719	36.7554	36.633	36.5985	36.5884	36.5514	36.5756	36.5026	36.5471	36.5647	36.5377	36.5301	36.5445	36.5219	36.5272	36.5136	36.5112	36.5102	36.5282	36.4845	36.4967	36.4741	36.4424	36.4299	36.4547	36.4449	36.4274	36.3733	36.4435	36.4446	36.3862	36.4242	36.3889	36.3633	36.4321	36.4125	36.3971	36.385	36.3954	36.4265	36.3934	36.4374	36.4231	36.3756	36.4088	36.3941	36.3232	36.3043	36.2764	36.2836	36.3153	36.32	36.1213	36.3157	36.2901	36.2962	36.3186	36.3722	36.3102	36.3378	36.2383	36.2276	36.2598	36.2793	36.2696	36.2615	36.2477	36.2266	36.2182	36.2892	36.2298	36.1912	36.2625	36.073	36.128	36.0002	35.9383	35.9744	35.9896	36.0345	36.0897	36.1124	36.2206	36.1733	36.07	36.1482	36.2151	36.1654	36.2033	36.1874	36.0845	36.1813	36.1473	36.1366	36.135	36.1426	36.0745	36.0711	36.109	36.1322	36.0868	36.0571	36.0052	36.0202	36.1233	36.0574	36.022	36.0422	36.0904	36.0986	36.0026	35.9718	35.955	35.9739	35.9343	36.0401	35.9518	35.9456	35.9602	36.0329	35.9907	35.9552	35.9427	35.9369	35.9793	36.0011	35.8788	35.7513	35.829	35.8465	35.8028	35.8778	35.8981	35.8988	35.9214	35.7941	35.8444	35.8007	35.754	35.7534	35.7893	35.7191
COPE-0840	35.922	36.3927	36.2807	36.4096	36.6891	36.4912	36.4573	36.4255	36.4443	36.4318	36.4114	36.4225	36.3999	36.4016	36.3918	36.4009	36.3686	36.376	36.402	36.3792	36.3425	36.3083	36.3266	36.3507	36.3335	36.2572	36.1446	36.1871	36.2648	36.3079	36.2866	36.2987	36.2947	36.2723	36.2871	36.2882	36.2627	36.1934	36.2072	36.1654	36.2345	36.2644	36.2564	36.2331	36.2639	36.2501	36.223	36.2572	36.2772	36.2591	36.2161	36.2364	36.2164	36.2089	36.1753	36.1657	36.2103	36.1654	36.16	36.1886	36.1906	36.1893	36.1803	36.155	36.1129	36.1463	36.1529	36.1493	36.1436	36.1204	36.1273	36.1337	36.1174	36.1169	36.1291	36.0784	36.0816	36.0912	36.0608	36.0404	35.9747	36.0895	36.0664	36.0283	35.9893	36.0962	36.0738	36.0365	36.0774	36.0631	36.0468	36.0892	36.062	35.9908	36.0077	36.0258	36.0475	36.0068	36.031	35.9939	35.9302	35.9297	36.027	35.9765	35.9009	35.8999	35.9182	35.7884	35.8976	35.8951	35.9144	35.9438	35.966	35.8297	35.8408	35.8473	35.8275	35.8034	35.8363	35.8595	35.8504	35.7933	35.8816	35.8256	35.8729	35.8068	35.7936	35.8577	35.7291	35.7255	35.5757	35.466	35.515	35.6521	35.6811	35.7117	35.7203	35.6974	35.6734	35.7437	35.6866	35.6433	35.5222	35.6018	35.4409
COPE-0841	36.5935	36.5442	36.5289	36.6452	36.7348	36.6655	36.5928	36.5751	36.5851	36.5665	36.5406	36.5569	36.525	36.5155	36.5222	36.5428	36.5055	36.5183	36.537	36.5189	36.483	36.4866	36.4937	36.4956	36.4869	36.4762	36.4622	36.4689	36.4586	36.4744	36.4488	36.457	36.4527	36.4339	36.4614	36.4447	36.4368	36.4251	36.444	36.3342	36.449	36.4239	36.4305	36.4263	36.4433	36.4418	36.4113	36.4309	36.4312	36.4248	36.4301	36.3815	36.4031	36.3963	36.3623	36.3909	36.4066	36.3824	36.3079	36.3516	36.3735	36.3551	36.3594	36.3472	36.3244	36.3407	36.3594	36.3463	36.3214	36.2886	36.3291	36.3371	36.313	36.3189	36.3235	36.3229	36.2967	36.2928	36.27	36.2607	36.1916	36.2958	36.2712	36.2523	36.2672	36.2898	36.2883	36.2844	36.2962	36.2796	36.261	36.271	36.2716	36.1944	36.2522	36.2362	36.2526	36.2265	36.2283	36.206	36.1693	36.2255	36.2436	36.1992	36.1499	36.1563	36.144	36.0576	36.1635	36.1534	36.1564	36.1524	36.2102	36.1224	36.1078	36.1472	36.1099	36.0718	36.164	36.1592	36.1442	36.0547	36.1379	36.0726	36.1508	36.0929	36.0952	36.1621	36.0564	36.0437	36.0331	36.0631	35.913	36.0226	36.0545	36.0586	36.0713	36.0695	35.9841	36.0547	36.0178	35.9491	35.8552	35.975	35.9869
COPE-0842	36.6244	36.3279	36.598	36.639	36.7532	36.6673	36.5962	36.57	36.5684	36.5609	36.5475	36.5227	36.5203	36.5245	36.5192	36.5376	36.5149	36.5105	36.5312	36.5218	36.4609	36.4735	36.4743	36.4827	36.4643	36.447	36.4376	36.4475	36.424	36.4445	36.4413	36.4482	36.4476	36.4108	36.426	36.4334	36.4403	36.4306	36.4246	36.4138	36.4369	36.4173	36.4159	36.4072	36.3854	36.409	36.3875	36.4075	36.4203	36.3899	36.3977	36.3885	36.3807	36.3665	36.3345	36.3363	36.3592	36.3352	36.3176	36.364	36.3532	36.2976	36.3344	36.3291	36.3	36.3102	36.2912	36.2956	36.2635	36.2761	36.2999	36.3247	36.3002	36.2984	36.3073	36.2835	36.2529	36.2471	36.2285	36.2234	36.0953	36.2268	36.2299	36.2046	36.213	36.2717	36.255	36.2316	36.2536	36.23	36.2182	36.2332	36.2203	36.1751	36.1713	36.2146	36.2184	36.1602	36.1778	36.165	36.1576	36.1258	36.1975	36.1563	36.1355	36.0934	36.1227	35.9384	36.0769	36.0834	36.0999	36.1177	36.1471	36.0204	36.0298	36.0451	35.996	35.9754	36.0414	36.0674	36.0539	35.9282	36.0566	36.0186	36.0359	36.0278	36.0333	36.047	35.987	35.9612	35.9249	35.917	35.9084	35.929	35.9737	35.9716	35.956	35.9397	35.8112	35.9155	35.9086	35.8685	35.7397	35.8878	35.8165
COPE-0843	36.3393	36.7283	36.4613	36.5365	36.7491	36.5937	36.5416	36.5055	36.5089	36.4973	36.4804	36.4785	36.4533	36.4609	36.4666	36.4684	36.4458	36.4428	36.4676	36.446	36.4009	36.4088	36.4225	36.4271	36.3992	36.3933	36.382	36.3954	36.362	36.3983	36.3693	36.3818	36.3864	36.3557	36.3669	36.3694	36.3706	36.3631	36.3649	36.339	36.3768	36.3643	36.3547	36.3488	36.3408	36.359	36.3215	36.3453	36.3664	36.3351	36.3327	36.3315	36.3201	36.3015	36.2682	36.2817	36.3114	36.2739	36.2491	36.3078	36.2994	36.24	36.2835	36.2621	36.2396	36.2533	36.2574	36.2564	36.2288	36.2213	36.2461	36.2689	36.239	36.2474	36.2392	36.214	36.1988	36.1927	36.1599	36.1658	36.0662	36.1937	36.185	36.167	36.1503	36.1955	36.1749	36.1819	36.1958	36.1855	36.1633	36.1943	36.1873	36.1015	36.0948	36.1515	36.1791	36.111	36.1331	36.111	36.0759	36.0685	36.1412	36.0897	36.0788	36.029	36.0377	35.909	36.0388	35.9989	36.0346	36.0477	36.0799	35.9874	35.9762	35.9826	35.933	35.8978	36.0061	36.0152	35.9933	35.8789	35.9725	35.922	35.9766	35.9427	35.9536	35.9695	35.9153	35.8533	35.8471	35.8435	35.7923	35.8675	35.8953	35.9177	35.8931	35.8777	35.7264	35.8616	35.8584	35.7368	35.6357	35.7959	35.7392
COPE-0844	36.7237	35.7673	36.6058	36.6561	36.7978	36.6456	36.5915	36.5101	36.5419	36.5273	36.5036	36.5477	36.5346	36.4787	36.6014	36.5291	36.5145	36.5284	36.5357	36.5065	36.5601	36.5003	36.486	36.4919	36.4302	36.4557	36.4682	36.5054	36.4769	36.5134	36.4448	36.5488	36.4557	36.3904	36.4755	36.4882	36.3597	36.3754	36.4689	36.2959	36.4068	36.3988	36.4722	36.4141	36.3816	36.2937	36.4922	36.4108	36.3824	36.3565	36.42	36.3875	36.3247	36.025	36.2385	33.8144	35.0843	36.2824	34.8003	34.6864	36.0878	35.2143	34.9872	36.0681	35.8005	34.6835	34.9781	34.4087	35.2844	34.159	34.0162	36.01	34.3346	33.8596	34.8412	35.8162	33.699	34.5426	34.0082	33.8104	33.3336	33.6052	34.72	35.5527	35.8023	36.0659	36.0374	36.1177	36.1144	36.1904	36.1736	36.2261	36.2586	36.1487	36.1108	36.213	36.2743	36.2221	36.2145	36.1422	36.1155	36.1893	36.2276	36.2685	36.1031	36.1659	36.1772	35.9531	36.1553	36.1477	36.0717	36.1889	36.1739	36.0345	36.1141	36.0725	36.1192	36.1203	36.1546	36.1013	36.0761	36.0093	36.0969	36.1827	36.1885	36.1276	36.0469	36.0892	36.0148	35.9735	35.9735	35.8502	35.9688	36.0907	36.029	36.0115	36.1137	36.033	36.0728	36.1206	36.0151	35.8772	35.8425	35.9776	35.9418
COPE-0845	36.3965	36.6247	36.6066	36.6643	36.7777	36.6602	36.5973	36.5735	36.5823	36.5652	36.5348	36.5602	36.5182	36.5402	36.5124	36.5495	36.5046	36.51	36.5466	36.5142	36.4912	36.483	36.4925	36.5018	36.4872	36.4602	36.4516	36.4591	36.4269	36.4758	36.4393	36.4518	36.4432	36.4464	36.4495	36.4543	36.4276	36.4323	36.4521	36.4003	36.4452	36.4143	36.4045	36.4084	36.4187	36.4425	36.4035	36.442	36.4293	36.4236	36.4248	36.3932	36.3911	36.3837	36.3371	36.3896	36.4054	36.3815	36.3037	36.3318	36.3423	36.3718	36.3734	36.3169	36.3079	36.3224	36.3518	36.3291	36.2974	36.2901	36.3274	36.3362	36.321	36.3109	36.3302	36.3162	36.2958	36.2709	36.2614	36.295	36.141	36.3096	36.2851	36.2696	36.2546	36.2639	36.2709	36.2969	36.3015	36.2787	36.2832	36.2798	36.2844	36.2447	36.2237	36.259	36.2786	36.2497	36.2415	36.2247	36.1708	36.2278	36.2375	36.1932	36.1798	36.1529	36.1285	35.9853	36.1361	36.134	36.1408	36.1527	36.1974	36.077	36.1094	36.1177	36.0903	36.0344	36.1504	36.1328	36.1571	36.0119	36.1171	36.1071	36.1418	36.1123	36.069	36.1415	36.0515	36.0528	36.0179	35.9844	35.9633	36.0381	36.0602	36.0661	36.0424	36.056	35.9455	36.0769	36.0097	35.918	35.8183	35.9701	35.9484
COPE-0846	36.5185	36.6137	36.5601	36.6425	36.7599	36.648	36.579	36.5509	36.5627	36.538	36.5109	36.5303	36.5	36.5227	36.4958	36.5195	36.5054	36.4971	36.5036	36.5103	36.4768	36.4723	36.4832	36.4707	36.4639	36.4609	36.4434	36.4306	36.4329	36.4373	36.4268	36.4362	36.4149	36.4097	36.4119	36.4238	36.42	36.4134	36.4095	36.3941	36.4308	36.416	36.4099	36.4166	36.4196	36.4014	36.3491	36.3644	36.3779	36.3592	36.3559	36.3655	36.3478	36.3477	36.3409	36.3179	36.3676	36.328	36.319	36.331	36.3303	36.3005	36.3228	36.3054	36.2777	36.285	36.281	36.2774	36.2983	36.278	36.2794	36.2854	36.2718	36.2864	36.2973	36.2516	36.2319	36.2319	36.2115	36.2153	36.1964	36.2069	36.1959	36.1964	36.1873	36.2059	36.2081	36.2351	36.199	36.2299	36.2136	36.213	36.1879	36.1445	36.1784	36.167	36.193	36.1927	36.1539	36.0853	36.0488	36.0918	36.1312	36.1436	36.077	36.0428	36.0475	36.0758	36.0906	36.0229	36.0252	36.0577	36.0993	36.0594	35.9986	36.0217	36.0044	35.9672	36.0021	36.0206	35.9975	36.0335	36.0416	36.0246	35.9986	35.9511	35.9821	36.0219	35.9667	35.9258	35.8985	35.9319	35.8717	35.8971	35.9177	35.8947	35.9383	35.9323	35.8586	35.92	35.8839	35.7665	35.7088	35.8043	35.7749
COPE-0847	36.5648	36.7292	36.5526	36.6118	36.7643	36.6551	36.6099	36.5668	36.5768	36.5507	36.5424	36.5592	36.5232	36.5247	36.5173	36.5461	36.517	36.5163	36.5344	36.5181	36.4929	36.4873	36.4911	36.5091	36.4842	36.4858	36.4676	36.4648	36.4433	36.4713	36.4512	36.4536	36.4419	36.4307	36.4562	36.4391	36.4449	36.4222	36.4469	36.3881	36.4429	36.4318	36.4271	36.4219	36.4326	36.4367	36.4086	36.432	36.4164	36.4213	36.4088	36.3909	36.3738	36.3838	36.3621	36.3867	36.4086	36.3581	36.3258	36.3716	36.3679	36.3764	36.3484	36.3205	36.3145	36.3273	36.3405	36.3258	36.3171	36.3207	36.3501	36.339	36.3162	36.3252	36.3278	36.317	36.3137	36.2855	36.2602	36.251	36.2016	36.2952	36.2754	36.2362	36.2332	36.2723	36.2791	36.254	36.2606	36.2594	36.2401	36.2746	36.2822	36.2355	36.2281	36.2404	36.2639	36.2565	36.2533	36.2209	36.1899	36.2145	36.2729	36.2183	36.1775	36.1487	36.1519	36.0926	36.1627	36.1381	36.1511	36.1789	36.204	36.0962	36.0914	36.1151	36.0951	36.0638	36.1149	36.1361	36.1338	36.0443	36.1201	36.0989	36.1268	36.1088	36.0825	36.1154	36.0539	36.0105	36.0105	36.0075	35.9598	35.9956	36.038	36.054	36.0337	36.013	35.9598	36.0106	35.9778	35.9405	35.8775	35.9366	35.9139
COPE-0848	36.7388	36.6668	36.5855	36.6653	36.7703	36.6264	36.556	36.5088	36.5245	36.5127	36.4986	36.5122	36.4792	36.4815	36.4758	36.4899	36.4611	36.4657	36.4865	36.4698	36.4476	36.4387	36.4372	36.4469	36.4327	36.4154	36.3852	36.3924	36.3935	36.4116	36.3921	36.3998	36.3943	36.3736	36.3839	36.3849	36.376	36.3638	36.3621	36.3451	36.3713	36.3705	36.3637	36.3687	36.3679	36.3774	36.3444	36.361	36.3603	36.3566	36.349	36.3467	36.332	36.3269	36.3015	36.3137	36.325	36.2959	36.2752	36.3091	36.3073	36.3058	36.308	36.2761	36.2524	36.2746	36.2649	36.2786	36.2672	36.2607	36.2794	36.281	36.2567	36.2527	36.2581	36.2528	36.2274	36.2256	36.1974	36.183	36.167	36.2189	36.2052	36.1928	36.1851	36.2348	36.2222	36.2099	36.2192	36.1946	36.1824	36.2153	36.1933	36.1554	36.1702	36.1848	36.1968	36.1753	36.1791	36.1539	36.1135	36.1406	36.1698	36.1475	36.0973	36.0918	36.1119	36.0411	36.083	36.0744	36.0865	36.1082	36.1291	36.0332	36.0239	36.0411	36.0135	36.0001	36.0382	36.046	36.0409	36.0068	36.0653	36.0496	36.0473	36.0238	36.0126	36.0405	35.9894	35.9401	35.8959	35.8938	35.878	35.9098	35.9431	35.952	35.9692	35.9444	35.8931	35.9509	35.9115	35.8715	35.8012	35.884	35.8149
COPE-0849	36.4254	36.5977	36.5029	36.6268	36.7858	36.6582	36.5954	36.55	36.5595	36.547	36.527	36.5389	36.5045	36.5073	36.5036	36.5265	36.4971	36.5027	36.523	36.5037	36.4809	36.4719	36.4854	36.4916	36.4692	36.4564	36.4479	36.4455	36.4279	36.446	36.4228	36.4224	36.4338	36.4277	36.4352	36.4364	36.4154	36.4091	36.4131	36.3817	36.4193	36.4109	36.4033	36.4035	36.4233	36.4228	36.3876	36.404	36.4149	36.3986	36.3867	36.3741	36.366	36.3612	36.3298	36.3518	36.3783	36.3443	36.3149	36.326	36.3275	36.3358	36.3428	36.2972	36.2976	36.3027	36.3055	36.2979	36.3108	36.288	36.298	36.3081	36.3001	36.2991	36.3058	36.2774	36.2817	36.2537	36.2242	36.241	36.1799	36.2706	36.2499	36.2129	36.2182	36.2668	36.2524	36.2416	36.2517	36.2459	36.2435	36.2589	36.2575	36.1936	36.1992	36.2076	36.2199	36.2012	36.2157	36.1807	36.139	36.1756	36.204	36.1522	36.1204	36.114	36.0927	36.0398	36.112	36.0869	36.0985	36.1255	36.1489	36.0572	36.0488	36.0669	36.0362	35.9952	36.0637	36.066	36.0612	36.0022	36.0758	36.053	36.0641	36.0433	36.0185	36.0594	35.9799	35.9586	35.9353	35.9386	35.8943	35.9478	35.9808	35.9749	35.9627	35.9527	35.8841	35.9485	35.9171	35.8366	35.7715	35.8665	35.8468
COPE-0850	36.6029	36.5766	36.6156	36.6452	36.7071	36.6111	36.5431	36.5081	36.3933	36.5167	36.4941	36.352	36.4889	36.4846	36.4817	36.5063	36.4876	36.4767	36.5074	36.4692	36.4095	36.4513	36.4073	36.424	36.4244	36.3098	36.2726	36.382	36.3635	36.3225	36.3423	36.4043	36.4213	36.3734	36.3971	36.4073	36.4337	36.4034	36.3898	36.3785	36.3601	36.3756	36.3771	36.3847	36.3167	36.3647	36.3697	36.3733	36.4097	36.3791	36.359	36.3808	36.3458	36.3142	36.3168	36.2944	36.3422	36.3158	36.2831	36.3354	36.3246	36.2368	36.3227	36.3122	36.2872	36.3045	36.2664	36.2416	36.2686	36.2489	36.2565	36.3141	36.2866	36.2821	36.2945	36.2805	36.2382	36.223	36.2058	36.2046	35.9855	36.2003	36.2232	36.1978	36.1815	36.2388	36.2331	36.2056	36.2492	36.2195	36.2082	36.2308	36.1138	36.0454	36.1238	36.1455	36.1298	35.9158	36.1913	36.1838	36.1482	36.0517	36.2038	36.1042	36.0987	36.061	36.084	35.9476	36.0706	36.024	36.0432	36.1271	36.1716	36.0728	36.0279	36.0806	36.0097	35.9933	36.0576	36.112	36.0723	35.9508	36.09	36.0628	36.0507	36.0297	36.0286	36.0405	36.0022	35.9986	35.89	35.9191	35.8287	35.9307	35.9615	35.8893	35.8066	35.8676	35.597	35.7445	35.7747	35.8273	35.7793	35.8759	35.8257
COPE-0851	36.577	36.6826	36.437	36.549	36.7519	36.6175	36.554	36.5111	36.522	36.5018	36.4821	36.5007	36.4744	36.4809	36.4803	36.4844	36.4663	36.4597	36.4827	36.4721	36.4371	36.4228	36.4302	36.4428	36.424	36.3999	36.3763	36.3804	36.3838	36.4015	36.3872	36.3963	36.3873	36.3815	36.3827	36.3867	36.3778	36.3609	36.3642	36.34	36.3731	36.3667	36.3582	36.3576	36.368	36.3746	36.3361	36.36	36.3649	36.3577	36.3426	36.3478	36.336	36.3234	36.2895	36.311	36.3258	36.2888	36.2699	36.3011	36.3062	36.3035	36.3017	36.2776	36.2554	36.268	36.2723	36.281	36.2677	36.2634	36.2663	36.279	36.2624	36.2561	36.2559	36.2508	36.2251	36.2213	36.1953	36.1841	36.1598	36.2293	36.1979	36.1738	36.1836	36.236	36.2121	36.2058	36.2169	36.2003	36.1869	36.2109	36.1943	36.1578	36.1759	36.1913	36.2043	36.1797	36.1845	36.1682	36.1267	36.1327	36.1734	36.1422	36.0981	36.0795	36.0972	36.0156	36.0844	36.0668	36.0836	36.1043	36.1224	36.033	36.0267	36.0345	36.014	35.9902	36.025	36.0373	36.0375	35.9867	36.0629	36.0351	36.0446	36.0202	36.006	36.0273	35.9601	35.9289	35.8589	35.8557	35.855	35.9023	35.9131	35.9438	35.9307	35.9251	35.8688	35.9328	35.8879	35.8596	35.7797	35.8662	35.7844
COPE-0852	36.5008	36.6513	36.5201	36.6347	36.7769	36.6553	36.5932	36.5518	36.5676	36.5332	36.5205	36.527	36.5177	36.505	36.4911	36.5176	36.4969	36.4947	36.5147	36.5005	36.4662	36.4719	36.4748	36.4766	36.4689	36.4453	36.4264	36.4344	36.4167	36.446	36.4323	36.4451	36.4373	36.4055	36.4336	36.4249	36.4258	36.4121	36.4246	36.3965	36.4292	36.4212	36.3855	36.3944	36.4023	36.4046	36.3667	36.4015	36.4077	36.4022	36.3921	36.3855	36.3796	36.353	36.3314	36.3614	36.3734	36.3466	36.2922	36.3288	36.3417	36.3524	36.3531	36.313	36.2765	36.3156	36.3201	36.3066	36.2792	36.2663	36.2817	36.3076	36.2863	36.2981	36.2876	36.2769	36.2906	36.2592	36.2197	36.2369	36.1467	36.2559	36.2402	36.2308	36.222	36.2582	36.2133	36.2623	36.2673	36.2544	36.2279	36.232	36.229	36.1824	36.1919	36.213	36.2464	36.2187	36.2159	36.1738	36.1525	36.1686	36.1853	36.1297	36.134	36.0989	36.1059	35.9646	36.1277	36.1004	36.0862	36.0983	36.1385	36.0414	36.0511	36.0582	36.042	36.0164	36.0622	36.0771	36.0787	35.9521	36.0481	36.0418	36.0786	36.0575	35.9949	36.0606	36.03	35.9846	35.9619	35.9666	35.9178	35.979	35.9925	35.9672	35.9951	35.9875	35.8976	35.9988	35.9785	35.8388	35.7345	35.9063	35.9061
COPE-0853	36.5202	36.7662	36.6327	36.6982	36.8168	36.699	36.6421	36.6069	36.617	36.6037	36.5875	36.5941	36.5752	36.5841	36.5821	36.5792	36.5632	36.5572	36.5799	36.5536	36.553	36.5268	36.5241	36.5431	36.5244	36.4954	36.4528	36.4704	36.4796	36.4944	36.4943	36.4982	36.4958	36.482	36.4817	36.4862	36.4811	36.4506	36.4566	36.4385	36.4724	36.4839	36.4724	36.4717	36.4853	36.4786	36.4469	36.463	36.4604	36.4625	36.4506	36.4537	36.4358	36.4367	36.4221	36.416	36.431	36.3974	36.3976	36.4177	36.415	36.4102	36.4114	36.3934	36.3595	36.3805	36.3941	36.3921	36.3889	36.3738	36.3724	36.3798	36.3623	36.3673	36.3678	36.3541	36.3384	36.3287	36.2963	36.302	36.2943	36.3337	36.319	36.3046	36.2681	36.3372	36.3161	36.316	36.318	36.3171	36.2847	36.33	36.3056	36.253	36.2857	36.2822	36.3032	36.2854	36.3007	36.2645	36.2079	36.2182	36.2697	36.2589	36.1944	36.193	36.2063	36.1769	36.2028	36.2011	36.1965	36.2225	36.2272	36.179	36.1525	36.1526	36.1359	36.1219	36.1464	36.1407	36.1373	36.1436	36.1614	36.1372	36.1591	36.1224	36.1064	36.1482	36.0732	36.0477	35.9989	35.9486	35.9521	36.0144	36.0636	36.0666	36.0895	36.0549	36.0034	36.0627	36.0155	35.9624	35.9058	35.9572	35.9
COPE-0854	36.4362	36.6664	36.4714	36.5336	36.7431	36.5836	36.538	36.5067	36.5131	36.5018	36.473	36.4908	36.4586	36.4528	36.4525	36.4834	36.4278	36.4511	36.4585	36.4413	36.4151	36.4058	36.4196	36.4175	36.3996	36.3831	36.3562	36.3625	36.3597	36.3802	36.3511	36.3721	36.3718	36.3483	36.3566	36.3576	36.3476	36.3233	36.3237	36.2773	36.357	36.3402	36.3428	36.3299	36.3475	36.3448	36.3073	36.3215	36.3462	36.3436	36.3191	36.3131	36.2813	36.2869	36.2416	36.2485	36.2858	36.2865	36.2357	36.2558	36.2654	36.2546	36.2796	36.2623	36.2248	36.2147	36.2335	36.224	36.2293	36.19	36.205	36.2174	36.2129	36.224	36.2141	36.177	36.1894	36.1497	36.125	36.1531	36.079	36.1655	36.1557	36.1098	36.0969	36.1444	36.125	36.1588	36.1605	36.1669	36.1402	36.1711	36.1642	36.0382	36.0943	36.0895	36.1249	36.0807	36.1074	36.0672	35.987	36.0398	36.0875	36.0365	36.0005	35.9848	35.9882	35.9376	36.0101	35.9843	35.9777	36.0096	36.0356	35.9537	35.9159	35.9439	35.9103	35.9127	35.9609	35.9751	35.9383	35.8749	35.9486	35.8751	35.9621	35.9081	35.9044	35.9629	35.9072	35.8317	35.8005	35.7687	35.6973	35.8404	35.8686	35.8715	35.8704	35.8627	35.799	35.8479	35.817	35.6809	35.6003	35.7175	35.704
