Sample	Passed Filter	Low Quality	Too Many N	Too short
COPE-0989	3977720.0	11038.0	0.0	41112.0
COPE-0990	6690406.0	20986.0	0.0	61786.0
COPE-0991	3554562.0	11134.0	0.0	34356.0
COPE-0992	5163346.0	14204.0	0.0	41938.0
COPE-0993	3025236.0	8532.0	0.0	32928.0
COPE-0994	5866240.0	16952.0	0.0	56282.0
COPE-0995	16356228.0	55268.0	0.0	142488.0
COPE-0996	6212778.0	20494.0	0.0	50302.0
COPE-0997	314696.0	954.0	0.0	3226.0
COPE-0998	1300306.0	3102.0	0.0	10734.0
COPE-0999	5761622.0	15428.0	0.0	54036.0
COPE-1000	1399774.0	3682.0	0.0	9336.0
COPE-1001	5238786.0	13398.0	0.0	47096.0
COPE-1002	2408916.0	10258.0	0.0	24780.0
COPE-1003	1791278.0	8140.0	0.0	13612.0
COPE-1004	2804852.0	11712.0	0.0	22994.0
COPE-1005	879582.0	2770.0	0.0	6986.0
COPE-1006	1065328.0	2918.0	0.0	10098.0
COPE-1007	17134342.0	58522.0	0.0	155558.0
COPE-1008	4148360.0	14754.0	0.0	32938.0
COPE-1009	1809058.0	5328.0	0.0	16508.0
COPE-1010	6773710.0	18714.0	0.0	47212.0
COPE-1011	509690.0	1730.0	0.0	4652.0
COPE-1012	1172560.0	2892.0	0.0	7936.0
COPE-1013	654632.0	5066.0	0.0	5856.0
COPE-1014	4808810.0	17770.0	0.0	42072.0
COPE-1015	9463746.0	32516.0	0.0	107562.0
COPE-1016	9575960.0	28890.0	0.0	77972.0
COPE-1017	15309884.0	58252.0	0.0	187556.0
COPE-1018	1014584.0	2474.0	0.0	10300.0
COPE-1019	6625552.0	21756.0	0.0	70452.0
COPE-1020	3577774.0	10032.0	0.0	31278.0
COPE-1021	1100852.0	3036.0	0.0	7180.0
COPE-1022	8806.0	468.0	0.0	136.0
COPE-1023	1205826.0	3372.0	0.0	8602.0
COPE-1024	7401730.0	31134.0	0.0	65658.0
COPE-1025	832532.0	1656.0	0.0	4978.0
COPE-1026	3193064.0	8422.0	0.0	25294.0
COPE-1027	10110970.0	34046.0	0.0	84070.0
COPE-1028	14240514.0	40968.0	0.0	101200.0
COPE-1029	1994602.0	7162.0	0.0	20254.0
COPE-1030	5581654.0	22372.0	0.0	46166.0
COPE-1031	3273366.0	11482.0	0.0	26726.0
COPE-1032	5111992.0	16790.0	0.0	48918.0
COPE-1033	2618602.0	9036.0	0.0	74008.0
COPE-1034	4315308.0	17834.0	0.0	32542.0
COPE-1035	9779314.0	41080.0	0.0	90356.0
COPE-1036	1296156.0	5308.0	0.0	15236.0
COPE-1037	1274830.0	3852.0	0.0	10288.0
COPE-1038	2693380.0	8616.0	0.0	23062.0
COPE-1039	2989742.0	10308.0	0.0	22218.0
COPE-1040	3086362.0	11114.0	0.0	33976.0
COPE-1041	1208464.0	4410.0	0.0	12804.0
COPE-1042	10525040.0	27818.0	0.0	100276.0
COPE-1043	2580272.0	11286.0	0.0	23800.0
COPE-1044	1609926.0	5612.0	0.0	18880.0
COPE-1045	2119050.0	7302.0	0.0	16632.0
COPE-1046	11913470.0	36538.0	0.0	124906.0
COPE-1047	6659358.0	20292.0	0.0	65124.0
COPE-1048	11873560.0	49816.0	0.0	105776.0
COPE-1049	4704754.0	17664.0	0.0	47018.0
COPE-1050	7263500.0	25488.0	0.0	62942.0
COPE-1051	3654294.0	10802.0	0.0	33886.0
COPE-1052	201932.0	846.0	0.0	1308.0
COPE-1053	3123380.0	10124.0	0.0	32226.0
COPE-1054	1577938.0	5538.0	0.0	14644.0
COPE-1055	1558092.0	4784.0	0.0	15172.0
COPE-1056	8041228.0	26124.0	0.0	84428.0
COPE-1057	760.0	4.0	0.0	0.0
COPE-1058	4876200.0	11530.0	0.0	29444.0
COPE-1059	15809720.0	54396.0	0.0	116726.0
COPE-1060	9325750.0	29148.0	0.0	58720.0
COPE-1061	2427368.0	8804.0	0.0	20878.0
COPE-1062	1531420.0	4576.0	0.0	13490.0
COPE-1063	11393662.0	37348.0	0.0	105140.0
COPE-1064	537164.0	2392.0	0.0	6862.0
COPE-1065	313140.0	1610.0	0.0	3648.0
COPE-1066	49120.0	482.0	0.0	604.0
COPE-1067	923182.0	3806.0	0.0	11468.0
COPE-1068	9928722.0	31854.0	0.0	55128.0
COPE-1069	1360980.0	3290.0	0.0	10100.0
COPE-1070	2766496.0	10350.0	0.0	20548.0
COPE-1071	1604140.0	4052.0	0.0	14084.0
COPE-1072	13252300.0	38056.0	0.0	144846.0
COPE-1073	7275560.0	23906.0	0.0	69038.0
COPE-1074	6332946.0	22864.0	0.0	56074.0
COPE-1075	8416100.0	24860.0	0.0	82936.0
COPE-1076	2073428.0	6218.0	0.0	20260.0
COPE-1077	77038.0	246.0	0.0	12046.0
COPE-1078	1318412.0	4422.0	0.0	9814.0
COPE-1079	13076826.0	34412.0	0.0	138024.0
COPE-1080	4128960.0	16412.0	0.0	41518.0
COPE-1081	4954874.0	17808.0	0.0	38796.0
COPE-1082	1619496.0	4934.0	0.0	55756.0
COPE-1083	4622.0	20.0	0.0	66.0
COPE-1084	984362.0	6318.0	0.0	8256.0
COPE-1085	2172778.0	5146.0	0.0	14262.0
COPE-1086	2328682.0	7264.0	0.0	52672.0
COPE-1087	3027638.0	8772.0	0.0	35662.0
COPE-1088	1063234.0	7482.0	0.0	9980.0
COPE-1089	3124132.0	10048.0	0.0	27116.0
COPE-1090	1986670.0	4854.0	0.0	10004.0
COPE-1091	1094044.0	3794.0	0.0	8418.0
COPE-1092	409006.0	1012.0	0.0	10998.0
COPE-1093	4801272.0	13410.0	0.0	93700.0
COPE-1094	1116518.0	4138.0	0.0	10274.0
COPE-1095	11308264.0	33346.0	0.0	101572.0
COPE-1096	1928630.0	6798.0	0.0	22414.0
COPE-1097	29676736.0	106680.0	0.0	287836.0
COPE-1098	1511892.0	4968.0	0.0	14948.0
COPE-1099	1164188.0	4544.0	0.0	6852.0
COPE-1100	3873620.0	13736.0	0.0	27760.0
COPE-1101	1109732.0	7138.0	0.0	9246.0
COPE-1102	279978.0	1012.0	0.0	2816.0
COPE-1103	14058972.0	37676.0	0.0	200366.0
COPE-1104	169124.0	514.0	0.0	1568.0
COPE-1105	4571704.0	15534.0	0.0	36454.0
COPE-1106	8007206.0	41064.0	0.0	68738.0
COPE-1107	4622440.0	12598.0	0.0	51344.0
COPE-1108	13915960.0	81746.0	0.0	167050.0
COPE-1109	458814.0	1760.0	0.0	3826.0
COPE-1110	6899760.0	27132.0	0.0	61092.0
COPE-1111	4930152.0	14748.0	0.0	39302.0
COPE-1112	3748534.0	12240.0	0.0	35922.0
COPE-1113	422794.0	1376.0	0.0	39754.0
COPE-1114	3135600.0	11352.0	0.0	33266.0
COPE-1115	11456736.0	30882.0	0.0	118754.0
COPE-1116	5427320.0	18604.0	0.0	55382.0
COPE-1117	5905082.0	17646.0	0.0	55210.0
COPE-1118	1259468.0	3378.0	0.0	17434.0
COPE-1119	9087772.0	32520.0	0.0	94032.0
COPE-1120	700144.0	2898.0	0.0	7366.0
COPE-1121	10671838.0	33092.0	0.0	95722.0
COPE-1122	4762860.0	17452.0	0.0	41196.0
COPE-1123	1210248.0	4820.0	0.0	9724.0
COPE-1124	1038248.0	2926.0	0.0	7550.0
COPE-1125	5649196.0	19210.0	0.0	54240.0
COPE-1126	14354964.0	41018.0	0.0	154100.0
COPE-1127	1572452.0	5642.0	0.0	16568.0
COPE-1128	10186402.0	34912.0	0.0	76974.0
COPE-1129	953836.0	2348.0	0.0	6924.0
COPE-1130	1212854.0	2932.0	0.0	11500.0
COPE-1131	6241830.0	23846.0	0.0	59424.0
COPE-1132	3356994.0	8536.0	0.0	23960.0
COPE-1133	3260.0	4.0	0.0	6.0
COPE-1134	383170.0	1564.0	0.0	3604.0
COPE-1135	3934262.0	12292.0	0.0	36110.0
COPE-1136	8628252.0	29254.0	0.0	88564.0
COPE-1137	958920.0	2810.0	0.0	7648.0
COPE-1138	11441970.0	30496.0	0.0	99836.0
COPE-1139	4347106.0	11046.0	0.0	45824.0
COPE-1140	3413800.0	12554.0	0.0	23512.0
COPE-1141	3588712.0	10084.0	0.0	22852.0
COPE-1142	5769040.0	27538.0	0.0	57574.0
COPE-1143	3367898.0	8716.0	0.0	35368.0
COPE-1144	2700142.0	9514.0	0.0	26746.0
COPE-1145	5129374.0	14864.0	0.0	50104.0
COPE-1146	12420006.0	36510.0	0.0	126724.0
COPE-1147	74088.0	178.0	0.0	776.0
COPE-1148	3061626.0	9882.0	0.0	23418.0
COPE-1149	2718292.0	8654.0	0.0	23108.0
COPE-1150	995800.0	3632.0	0.0	10890.0
COPE-1151	401272.0	1006.0	0.0	22638.0
COPE-1152	6391094.0	16128.0	0.0	64910.0
COPE-1153	737474.0	2190.0	0.0	6116.0
COPE-1154	10307602.0	30848.0	0.0	92180.0
COPE-1155	2518002.0	7708.0	0.0	23852.0
COPE-1156	5772314.0	23804.0	0.0	73582.0
COPE-1157	1943654.0	5938.0	0.0	15258.0
COPE-1158	90214.0	626.0	0.0	898.0
COPE-1159	9814782.0	35480.0	0.0	86228.0
COPE-1160	9249162.0	24174.0	0.0	92330.0
COPE-1161	12903258.0	60314.0	0.0	124748.0
COPE-1162	471738.0	1444.0	0.0	19446.0
COPE-1163	348566.0	954.0	0.0	2494.0
COPE-1164	116700.0	460.0	0.0	1220.0
COPE-1165	496592.0	2276.0	0.0	3292.0
COPE-1166	4135008.0	17538.0	0.0	48328.0
COPE-1167	10165192.0	32210.0	0.0	105678.0
COPE-1168	5952296.0	16530.0	0.0	50592.0
COPE-1169	15459364.0	39770.0	0.0	144414.0
COPE-1170	1784530.0	6198.0	0.0	15218.0
COPE-1171	3684510.0	14912.0	0.0	36452.0
COPE-1172	6373696.0	33342.0	0.0	55028.0
COPE-1173	8993862.0	33198.0	0.0	68692.0
COPE-1174	7497412.0	21912.0	0.0	67838.0
COPE-1175	828578.0	2726.0	0.0	11520.0
COPE-1176	2198582.0	6460.0	0.0	19348.0
COPE-1177	1145772.0	4908.0	0.0	12368.0
COPE-1178	14599648.0	41470.0	0.0	236902.0
COPE-1179	5187628.0	16418.0	0.0	41176.0
COPE-1180	1060652.0	3460.0	0.0	8196.0
COPE-1181	124832.0	420.0	0.0	1054.0
COPE-1182	1329636.0	6296.0	0.0	19690.0
COPE-1183	2805908.0	16970.0	0.0	30948.0
COPE-1184	5671072.0	15472.0	0.0	51966.0
COPE-1185	8059224.0	24612.0	0.0	58146.0
COPE-1186	5856304.0	14124.0	0.0	39146.0
COPE-1187	507088.0	1604.0	0.0	5126.0
COPE-1188	16022484.0	55156.0	0.0	161286.0
COPE-1189	990020.0	2798.0	0.0	9274.0
COPE-1190	1590110.0	4692.0	0.0	21670.0
COPE-1191	1870830.0	7416.0	0.0	16392.0
COPE-1192	71322.0	334.0	0.0	814.0
COPE-1193	1917232.0	3592.0	0.0	10984.0
COPE-1194	12983802.0	34770.0	0.0	128170.0
COPE-1195	930324.0	2480.0	0.0	6292.0
COPE-1196	6198030.0	14020.0	0.0	26804.0
COPE-1197	5159694.0	20120.0	0.0	46118.0
COPE-1198	835734.0	2598.0	0.0	22278.0
COPE-1199	11121668.0	51128.0	0.0	103238.0
COPE-1200	832966.0	2580.0	0.0	15364.0
COPE-1201	2653268.0	8880.0	0.0	26116.0
COPE-1202	3487442.0	10260.0	0.0	32924.0
COPE-1203	5324680.0	14900.0	0.0	41332.0
COPE-1204	384096.0	1234.0	0.0	17196.0
COPE-1205	3722746.0	11756.0	0.0	33016.0
COPE-1206	3283702.0	8978.0	0.0	32768.0
COPE-1207	9674322.0	38966.0	0.0	102468.0
COPE-1208	3304718.0	7768.0	0.0	31690.0
COPE-1209	2312662.0	8786.0	0.0	20034.0
COPE-1210	6862770.0	16804.0	0.0	67100.0
COPE-1211	11668924.0	29340.0	0.0	190684.0
COPE-1212	1273674.0	5120.0	0.0	15302.0
COPE-1213	698336.0	2502.0	0.0	5708.0
COPE-1214	724192.0	2328.0	0.0	28816.0
COPE-1215	516092.0	1770.0	0.0	4844.0
COPE-1216	1922844.0	5934.0	0.0	15896.0
COPE-1217	1375890.0	7372.0	0.0	10918.0
COPE-1218	546170.0	2656.0	0.0	8108.0
COPE-1219	4117724.0	12378.0	0.0	40726.0
COPE-1220	414922.0	1552.0	0.0	4478.0
COPE-1221	7737312.0	20156.0	0.0	77976.0
COPE-1222	1918508.0	5314.0	0.0	19294.0
COPE-1223	1814032.0	5924.0	0.0	21832.0
COPE-1224	4276320.0	15650.0	0.0	44442.0
COPE-1225	1321878.0	3192.0	0.0	8396.0
COPE-1226	6210158.0	17072.0	0.0	55202.0
COPE-1227	4786106.0	16618.0	0.0	39400.0
COPE-1228	928928.0	2358.0	0.0	38308.0
COPE-1229	66405810.0	228008.0	0.0	544220.0
COPE-1230	8342242.0	28494.0	0.0	86422.0
COPE-1231	15433840.0	49658.0	0.0	167730.0
COPE-1232	3407464.0	11626.0	0.0	30502.0
COPE-1233	4840402.0	23562.0	0.0	79138.0
COPE-1234	34629502.0	92408.0	0.0	402814.0
COPE-1235	3475698.0	11490.0	0.0	26602.0
COPE-1236	2021524.0	5070.0	0.0	18376.0
COPE-1237	2907352.0	10900.0	0.0	25188.0
COPE-1238	11247486.0	35222.0	0.0	60456.0
COPE-1239	51470.0	702.0	0.0	578.0
COPE-1240	2775588.0	8330.0	0.0	28158.0
COPE-1241	5917178.0	21712.0	0.0	51562.0
COPE-1242	443148.0	1308.0	0.0	3808.0
COPE-1243	4408228.0	11616.0	0.0	44568.0
COPE-1244	58924.0	252.0	0.0	504.0
COPE-1245	7431326.0	19994.0	0.0	64080.0
COPE-1246	1757286.0	4884.0	0.0	12350.0
COPE-1247	39272.0	130.0	0.0	452.0
COPE-1248	5543188.0	18556.0	0.0	58984.0
COPE-1249	1898082.0	7494.0	0.0	24808.0
COPE-1250	162346.0	694.0	0.0	1986.0
COPE-1251	5244444.0	19988.0	0.0	59862.0
COPE-1252	4798370.0	14340.0	0.0	49124.0
COPE-1253	6654532.0	19638.0	0.0	48090.0
COPE-1254	4932366.0	23390.0	0.0	42116.0
COPE-1255	833174.0	3566.0	0.0	7886.0
COPE-1256	9430574.0	39774.0	0.0	95322.0
COPE-1257	2602550.0	7282.0	0.0	75674.0
COPE-1258	569462.0	1566.0	0.0	4378.0
COPE-1259	6631148.0	20062.0	0.0	61510.0
COPE-1260	590940.0	2054.0	0.0	5982.0
COPE-1261	16448480.0	71376.0	0.0	114508.0
COPE-1262	9622.0	200.0	0.0	114.0
COPE-1263	568470.0	1248.0	0.0	4756.0
COPE-1264	4197190.0	10668.0	0.0	27972.0
COPE-1265	1625916.0	4182.0	0.0	13612.0
COPE-1266	1669264.0	5084.0	0.0	17884.0
