file,mapped_reads
COPE_0991.fp2.repr.20.10-RG.bam,1069194
COPE_0992.fp2.repr.20.10-RG.bam,1781905
COPE_0993.fp2.repr.20.10-RG.bam,1135519
COPE_0994.fp2.repr.20.10-RG.bam,2079632
COPE_0995.fp2.repr.20.10-RG.bam,5608720
COPE_0996.fp2.repr.20.10-RG.bam,2145940
COPE_0997.fp2.repr.20.10-RG.bam,90537
COPE_0998.fp2.repr.20.10-RG.bam,420081
COPE_0999.fp2.repr.20.10-RG.bam,1912366
COPE_1000.fp2.repr.20.10-RG.bam,502988
COPE_1001.fp2.repr.20.10-RG.bam,2115993
COPE_1002.fp2.repr.20.10-RG.bam,704522
COPE_1003.fp2.repr.20.10-RG.bam,605045
COPE_1004.fp2.repr.20.10-RG.bam,966749
COPE_1005.fp2.repr.20.10-RG.bam,306984
COPE_1006.fp2.repr.20.10-RG.bam,355468
COPE_1007.fp2.repr.20.10-RG.bam,6207732
COPE_1008.fp2.repr.20.10-RG.bam,1410596
COPE_1009.fp2.repr.20.10-RG.bam,632702
COPE_1010.fp2.repr.20.10-RG.bam,2118292
COPE_1011.fp2.repr.20.10-RG.bam,184995
COPE_1012.fp2.repr.20.10-RG.bam,430245
COPE_1013.fp2.repr.20.10-RG.bam,172688
COPE_1014.fp2.repr.20.10-RG.bam,1716396
COPE_1015.fp2.repr.20.10-RG.bam,3017814
COPE_1016.fp2.repr.20.10-RG.bam,3499591
COPE_1017.fp2.repr.20.10-RG.bam,4761067
COPE_1018.fp2.repr.20.10-RG.bam,374233
COPE_1019.fp2.repr.20.10-RG.bam,2434344
COPE_1020.fp2.repr.20.10-RG.bam,1351350
COPE_1021.fp2.repr.20.10-RG.bam,318764
COPE_1023.fp2.repr.20.10-RG.bam,417979
COPE_1024.fp2.repr.20.10-RG.bam,2616209
COPE_1025.fp2.repr.20.10-RG.bam,165231
COPE_1026.fp2.repr.20.10-RG.bam,932659
COPE_1027.fp2.repr.20.10-RG.bam,3021362
COPE_1028.fp2.repr.20.10-RG.bam,4910357
COPE_1029.fp2.repr.20.10-RG.bam,695940
COPE_1030.fp2.repr.20.10-RG.bam,1960386
COPE_1031.fp2.repr.20.10-RG.bam,1145421
COPE_1032.fp2.repr.20.10-RG.bam,1871536
COPE_1033.fp2.repr.20.10-RG.bam,558371
COPE_1034.fp2.repr.20.10-RG.bam,1517005
COPE_1035.fp2.repr.20.10-RG.bam,3232646
COPE_1036.fp2.repr.20.10-RG.bam,334936
COPE_1037.fp2.repr.20.10-RG.bam,425588
COPE_1038.fp2.repr.20.10-RG.bam,873816
COPE_1039.fp2.repr.20.10-RG.bam,1000604
COPE_1040.fp2.repr.20.10-RG.bam,1048452
COPE_1041.fp2.repr.20.10-RG.bam,376079
COPE_1042.fp2.repr.20.10-RG.bam,3991420
COPE_1043.fp2.repr.20.10-RG.bam,870725
COPE_1044.fp2.repr.20.10-RG.bam,488066
COPE_1045.fp2.repr.20.10-RG.bam,618110
COPE_1046.fp2.repr.20.10-RG.bam,3836288
COPE_1047.fp2.repr.20.10-RG.bam,2027562
COPE_1048.fp2.repr.20.10-RG.bam,4144491
COPE_1049.fp2.repr.20.10-RG.bam,1735012
COPE_1050.fp2.repr.20.10-RG.bam,2212222
COPE_1051.fp2.repr.20.10-RG.bam,1344142
COPE_1052.fp2.repr.20.10-RG.bam,34327
COPE_1053.fp2.repr.20.10-RG.bam,962029
COPE_1054.fp2.repr.20.10-RG.bam,553312
COPE_1055.fp2.repr.20.10-RG.bam,563767
COPE_1056.fp2.repr.20.10-RG.bam,2678840
COPE_1058.fp2.repr.20.10-RG.bam,1775614
COPE_1059.fp2.repr.20.10-RG.bam,5269129
COPE_1060.fp2.repr.20.10-RG.bam,2536975
COPE_1061.fp2.repr.20.10-RG.bam,725476
COPE_1062.fp2.repr.20.10-RG.bam,528632
COPE_1063.fp2.repr.20.10-RG.bam,3546674
COPE_1064.fp2.repr.20.10-RG.bam,170939
COPE_1065.fp2.repr.20.10-RG.bam,95545
COPE_1066.fp2.repr.20.10-RG.bam,17441
COPE_1067.fp2.repr.20.10-RG.bam,350851
COPE_1068.fp2.repr.20.10-RG.bam,2699023
COPE_1069.fp2.repr.20.10-RG.bam,492789
COPE_1070.fp2.repr.20.10-RG.bam,922402
COPE_1071.fp2.repr.20.10-RG.bam,538584
COPE_1072.fp2.repr.20.10-RG.bam,5100684
COPE_1073.fp2.repr.20.10-RG.bam,2605520
COPE_1074.fp2.repr.20.10-RG.bam,2270318
COPE_1075.fp2.repr.20.10-RG.bam,3064987
COPE_1076.fp2.repr.20.10-RG.bam,635218
COPE_1077.fp2.repr.20.10-RG.bam,22004
COPE_1078.fp2.repr.20.10-RG.bam,458585
COPE_1079.fp2.repr.20.10-RG.bam,5084838
COPE_1080.fp2.repr.20.10-RG.bam,1422078
COPE_1081.fp2.repr.20.10-RG.bam,1683259
COPE_1082.fp2.repr.20.10-RG.bam,388860
COPE_1084.fp2.repr.20.10-RG.bam,280477
COPE_1085.fp2.repr.20.10-RG.bam,821203
COPE_1086.fp2.repr.20.10-RG.bam,555504
COPE_1087.fp2.repr.20.10-RG.bam,1107801
COPE_1088.fp2.repr.20.10-RG.bam,291802
COPE_1089.fp2.repr.20.10-RG.bam,1030871
COPE_1090.fp2.repr.20.10-RG.bam,324916
COPE_1091.fp2.repr.20.10-RG.bam,425445
COPE_1092.fp2.repr.20.10-RG.bam,138564
COPE_1093.fp2.repr.20.10-RG.bam,1573441
COPE_1094.fp2.repr.20.10-RG.bam,384023
COPE_1095.fp2.repr.20.10-RG.bam,4048693
COPE_1096.fp2.repr.20.10-RG.bam,719948
COPE_1097.fp2.repr.20.10-RG.bam,5209408
COPE_1098.fp2.repr.20.10-RG.bam,490500
COPE_1099.fp2.repr.20.10-RG.bam,401480
COPE_1100.fp2.repr.20.10-RG.bam,1308515
COPE_1101.fp2.repr.20.10-RG.bam,363795
COPE_1102.fp2.repr.20.10-RG.bam,102570
COPE_1103.fp2.repr.20.10-RG.bam,5094636
COPE_1104.fp2.repr.20.10-RG.bam,60100
COPE_1105.fp2.repr.20.10-RG.bam,1531546
COPE_1106.fp2.repr.20.10-RG.bam,2451564
COPE_1107.fp2.repr.20.10-RG.bam,1722331
COPE_1108.fp2.repr.20.10-RG.bam,4570155
COPE_1109.fp2.repr.20.10-RG.bam,142962
COPE_1110.fp2.repr.20.10-RG.bam,2422311
COPE_1111.fp2.repr.20.10-RG.bam,1683808
COPE_1112.fp2.repr.20.10-RG.bam,1226919
COPE_1113.fp2.repr.20.10-RG.bam,87213
COPE_1114.fp2.repr.20.10-RG.bam,1034035
COPE_1115.fp2.repr.20.10-RG.bam,4207574
COPE_1116.fp2.repr.20.10-RG.bam,1872275
COPE_1117.fp2.repr.20.10-RG.bam,2179259
COPE_1118.fp2.repr.20.10-RG.bam,442797
COPE_1119.fp2.repr.20.10-RG.bam,2841896
COPE_1120.fp2.repr.20.10-RG.bam,208449
COPE_1121.fp2.repr.20.10-RG.bam,3928428
COPE_1122.fp2.repr.20.10-RG.bam,1702804
COPE_1123.fp2.repr.20.10-RG.bam,399673
COPE_1124.fp2.repr.20.10-RG.bam,328982
COPE_1125.fp2.repr.20.10-RG.bam,1879031
COPE_1126.fp2.repr.20.10-RG.bam,5443281
COPE_1127.fp2.repr.20.10-RG.bam,549615
COPE_1128.fp2.repr.20.10-RG.bam,3539260
COPE_1129.fp2.repr.20.10-RG.bam,301923
COPE_1130.fp2.repr.20.10-RG.bam,438664
COPE_1131.fp2.repr.20.10-RG.bam,2093405
COPE_1132.fp2.repr.20.10-RG.bam,1065510
COPE_1134.fp2.repr.20.10-RG.bam,127736
COPE_1135.fp2.repr.20.10-RG.bam,1500579
COPE_1136.fp2.repr.20.10-RG.bam,2992436
COPE_1137.fp2.repr.20.10-RG.bam,302459
COPE_1138.fp2.repr.20.10-RG.bam,3722869
COPE_1139.fp2.repr.20.10-RG.bam,1605387
COPE_1140.fp2.repr.20.10-RG.bam,1205571
COPE_1141.fp2.repr.20.10-RG.bam,812087
COPE_1142.fp2.repr.20.10-RG.bam,1887620
COPE_1143.fp2.repr.20.10-RG.bam,1210856
COPE_1144.fp2.repr.20.10-RG.bam,956106
COPE_1145.fp2.repr.20.10-RG.bam,1928626
COPE_1146.fp2.repr.20.10-RG.bam,4191595
COPE_1147.fp2.repr.20.10-RG.bam,15389
COPE_1148.fp2.repr.20.10-RG.bam,1069391
COPE_1149.fp2.repr.20.10-RG.bam,1055997
COPE_1150.fp2.repr.20.10-RG.bam,315223
COPE_1151.fp2.repr.20.10-RG.bam,99544
COPE_1152.fp2.repr.20.10-RG.bam,2194612
COPE_1153.fp2.repr.20.10-RG.bam,220949
COPE_1154.fp2.repr.20.10-RG.bam,3240804
COPE_1155.fp2.repr.20.10-RG.bam,745761
COPE_1156.fp2.repr.20.10-RG.bam,1607184
COPE_1157.fp2.repr.20.10-RG.bam,576611
COPE_1158.fp2.repr.20.10-RG.bam,26426
COPE_1159.fp2.repr.20.10-RG.bam,3287452
COPE_1160.fp2.repr.20.10-RG.bam,3297362
COPE_1161.fp2.repr.20.10-RG.bam,4635124
COPE_1162.fp2.repr.20.10-RG.bam,113957
COPE_1163.fp2.repr.20.10-RG.bam,116803
COPE_1164.fp2.repr.20.10-RG.bam,39270
COPE_1165.fp2.repr.20.10-RG.bam,146528
COPE_1166.fp2.repr.20.10-RG.bam,1247699
COPE_1167.fp2.repr.20.10-RG.bam,3900279
COPE_1168.fp2.repr.20.10-RG.bam,2145577
COPE_1169.fp2.repr.20.10-RG.bam,5874224
COPE_1170.fp2.repr.20.10-RG.bam,568056
COPE_1171.fp2.repr.20.10-RG.bam,1261639
COPE_1172.fp2.repr.20.10-RG.bam,1955557
COPE_1173.fp2.repr.20.10-RG.bam,3002408
COPE_1174.fp2.repr.20.10-RG.bam,2950347
COPE_1175.fp2.repr.20.10-RG.bam,246038
COPE_1176.fp2.repr.20.10-RG.bam,762605
COPE_1177.fp2.repr.20.10-RG.bam,348684
COPE_1178.fp2.repr.20.10-RG.bam,5271854
COPE_1179.fp2.repr.20.10-RG.bam,1770953
COPE_1180.fp2.repr.20.10-RG.bam,371799
COPE_1181.fp2.repr.20.10-RG.bam,44193
COPE_1182.fp2.repr.20.10-RG.bam,478870
COPE_1183.fp2.repr.20.10-RG.bam,877415
COPE_1184.fp2.repr.20.10-RG.bam,2046912
COPE_1185.fp2.repr.20.10-RG.bam,2571608
COPE_1186.fp2.repr.20.10-RG.bam,2156343
COPE_1187.fp2.repr.20.10-RG.bam,165739
COPE_1188.fp2.repr.20.10-RG.bam,5623709
COPE_1189.fp2.repr.20.10-RG.bam,286585
COPE_1190.fp2.repr.20.10-RG.bam,493491
COPE_1191.fp2.repr.20.10-RG.bam,549331
COPE_1192.fp2.repr.20.10-RG.bam,8681
COPE_1193.fp2.repr.20.10-RG.bam,431037
COPE_1194.fp2.repr.20.10-RG.bam,4928947
COPE_1195.fp2.repr.20.10-RG.bam,293834
COPE_1196.fp2.repr.20.10-RG.bam,1317235
COPE_1197.fp2.repr.20.10-RG.bam,1790684
COPE_1198.fp2.repr.20.10-RG.bam,262094
COPE_1199.fp2.repr.20.10-RG.bam,3807221
COPE_1200.fp2.repr.20.10-RG.bam,303385
COPE_1201.fp2.repr.20.10-RG.bam,976799
COPE_1202.fp2.repr.20.10-RG.bam,1247858
COPE_1203.fp2.repr.20.10-RG.bam,1620771
COPE_1204.fp2.repr.20.10-RG.bam,107349
COPE_1205.fp2.repr.20.10-RG.bam,1275879
COPE_1206.fp2.repr.20.10-RG.bam,1128128
COPE_1207.fp2.repr.20.10-RG.bam,3109607
COPE_1208.fp2.repr.20.10-RG.bam,1195019
COPE_1209.fp2.repr.20.10-RG.bam,817983
COPE_1210.fp2.repr.20.10-RG.bam,2653318
COPE_1211.fp2.repr.20.10-RG.bam,4295736
COPE_1212.fp2.repr.20.10-RG.bam,423292
COPE_1213.fp2.repr.20.10-RG.bam,196219
COPE_1214.fp2.repr.20.10-RG.bam,179242
COPE_1215.fp2.repr.20.10-RG.bam,178847
COPE_1216.fp2.repr.20.10-RG.bam,623544
COPE_1217.fp2.repr.20.10-RG.bam,426102
COPE_1218.fp2.repr.20.10-RG.bam,177775
COPE_1219.fp2.repr.20.10-RG.bam,1473832
COPE_1220.fp2.repr.20.10-RG.bam,156412
COPE_1221.fp2.repr.20.10-RG.bam,2612065
COPE_1222.fp2.repr.20.10-RG.bam,727903
COPE_1223.fp2.repr.20.10-RG.bam,681233
COPE_1224.fp2.repr.20.10-RG.bam,1494825
COPE_1225.fp2.repr.20.10-RG.bam,480960
COPE_1226.fp2.repr.20.10-RG.bam,2091594
COPE_1227.fp2.repr.20.10-RG.bam,1423353
COPE_1228.fp2.repr.20.10-RG.bam,237426
COPE_1229.fp2.repr.20.10-RG.bam,21480937
COPE_1230.fp2.repr.20.10-RG.bam,2769279
COPE_1231.fp2.repr.20.10-RG.bam,5785520
COPE_1232.fp2.repr.20.10-RG.bam,1186402
COPE_1233.fp2.repr.20.10-RG.bam,1329055
COPE_1234.fp2.repr.20.10-RG.bam,11599098
COPE_1235.fp2.repr.20.10-RG.bam,1288065
COPE_1236.fp2.repr.20.10-RG.bam,733933
COPE_1237.fp2.repr.20.10-RG.bam,1001742
COPE_1238.fp2.repr.20.10-RG.bam,2919491
COPE_1239.fp2.repr.20.10-RG.bam,14024
COPE_1240.fp2.repr.20.10-RG.bam,1003188
COPE_1241.fp2.repr.20.10-RG.bam,2101543
COPE_1242.fp2.repr.20.10-RG.bam,154786
COPE_1243.fp2.repr.20.10-RG.bam,1707100
COPE_1244.fp2.repr.20.10-RG.bam,19400
COPE_1245.fp2.repr.20.10-RG.bam,2615414
COPE_1246.fp2.repr.20.10-RG.bam,621531
COPE_1247.fp2.repr.20.10-RG.bam,13153
COPE_1248.fp2.repr.20.10-RG.bam,1774406
COPE_1249.fp2.repr.20.10-RG.bam,490276
COPE_1250.fp2.repr.20.10-RG.bam,56195
COPE_1251.fp2.repr.20.10-RG.bam,1730732
COPE_1252.fp2.repr.20.10-RG.bam,1821215
COPE_1253.fp2.repr.20.10-RG.bam,2374474
COPE_1254.fp2.repr.20.10-RG.bam,1679977
COPE_1255.fp2.repr.20.10-RG.bam,280659
COPE_1256.fp2.repr.20.10-RG.bam,3212919
COPE_1257.fp2.repr.20.10-RG.bam,753974
COPE_1258.fp2.repr.20.10-RG.bam,173690
COPE_1259.fp2.repr.20.10-RG.bam,2394745
COPE_1260.fp2.repr.20.10-RG.bam,204881
COPE_1261.fp2.repr.20.10-RG.bam,5246494
COPE_1263.fp2.repr.20.10-RG.bam,182894
COPE_1264.fp2.repr.20.10-RG.bam,1520762
COPE_1265.fp2.repr.20.10-RG.bam,571322
COPE_1266.fp2.repr.20.10-RG.bam,559080
