Indiv,Z,pure_a,pure_b,F1,F2,a_bx,b_bx
COPE_1058.fp2.repr,NA,0,0.9999426,0,0,0,5.74e-5
COPE_1059.fp2.repr,NA,0,0.9970595,0,3.6e-6,0,0.0029368999999999997
COPE_1060.fp2.repr,NA,0,0.9991689999169,0,2.700000270000027e-6,0,8.283000828300083e-4
COPE_1061.fp2.repr,NA,0.0129412,0,0.0443066,0.0853879,0.8573629,1.4000000000000001e-6
COPE_1062.fp2.repr,NA,0,0.9998378,0,0,0,1.622e-4
COPE_1063.fp2.repr,z0,0.9999911,0,0,0,8.900000000000001e-6,0
COPE_1064.fp2.repr,z1,0,0.9999994,0,0,0,6.000000000000001e-7
COPE_1065.fp2.repr,NA,0,0.949689089937818,0,3.359000671800134e-4,0,0.04997500999500199
COPE_1066.fp2.repr,z1,5.199000519900052e-4,0.99857979985798,2.420000242000024e-5,8.400000840000084e-5,1.5500001550000156e-5,7.766000776600078e-4
COPE_1067.fp2.repr,z1,0,0.9999477000104601,0,8.99999820000036e-7,0,5.139998972000207e-5
COPE_1068.fp2.repr,z1,0,0.9999837999983799,0,0,0,1.6200001620000162e-5
COPE_1069.fp2.repr,z1,6.000003600002161e-7,0.9989041993425196,1.4000008400005042e-6,1.5510009306005584e-4,5.000003000001801e-7,9.382005629203378e-4
COPE_1070.fp2.repr,z1,0,0.9997999,0,9.1e-6,0,1.91e-4
COPE_1071.fp2.repr,NA,0,0.9760152976015298,1.0000001000000101e-7,5.3400005340000533e-5,0,0.02393120239312024
COPE_1072.fp2.repr,z1,0,0.9999976,0,0,0,2.4e-6
COPE_1073.fp2.repr,z1,0,0.9999819,0,0,0,1.8100000000000003e-5
COPE_1074.fp2.repr,z1,0,0.9999818,0,0,0,1.82e-5
COPE_1075.fp2.repr,z1,0,0.9999964,0,0,0,3.6000000000000003e-6
COPE_1076.fp2.repr,NA,0,0.99995180000482,0,9.9999990000001e-8,0,4.809999519000048e-5
COPE_1077.fp2.repr,z1,2.500000750000225e-6,0.9989228996768699,3.600001080000324e-6,1.1280003384001016e-4,2.300000690000207e-6,9.55900286770086e-4
COPE_1078.fp2.repr,z1,3.0000018000010805e-7,0.99974219984532,3.0000018000010805e-7,1.0800006480003888e-5,0,2.464001478400887e-4
COPE_1079.fp2.repr,z1,0,0.9999965,0,0,0,3.5e-6
COPE_1080.fp2.repr,z1,0,0.99997419999484,0,0,0,2.580000516000103e-5
COPE_1081.fp2.repr,z1,0,0.9999998,0,0,0,2.0000000000000002e-7
COPE_1082.fp2.repr,NA,0.008931403572561428,0.4597723839089536,0.003965401586160634,0.3206117282446913,0.015368006147202459,0.1913510765404306
COPE_1084.fp2.repr,NA,0,0.99983379998338,0,1.6700001670000167e-5,0,1.495000149500015e-4
COPE_1085.fp2.repr,NA,3.672001836000918e-4,0.9908071954035977,5.567002783501391e-4,6.586003293001646e-4,1.156000578000289e-4,0.007494703747351873
COPE_1086.fp2.repr,NA,4.99999850000045e-7,0.8968265309520408,6.099998170000549e-5,0.0021501993549401938,7.899997630000711e-6,0.10095386971383909
COPE_1087.fp2.repr,z1,0,0.9999961,0,0,0,3.9e-6
COPE_1088.fp2.repr,NA,0.0029076034891241873,0.9774725729670876,2.1960026352031624e-4,0.0031960038352046023,1.3130015756018906e-4,0.016072919287503148
COPE_1089.fp2.repr,NA,0.9968187996818799,0,0,2.930000293000029e-5,0.003151900315190031,0
COPE_1090.fp2.repr,z0,0.9837553016244699,0.013218498678150134,2.4389997561000248e-4,4.1479995852000424e-4,0.0019746998025300198,3.92799960720004e-4
COPE_1091.fp2.repr,z1,0,0.9999925,0,0,0,7.5e-6
COPE_1092.fp2.repr,z1,0,0.9984540989178693,1.0000007000004901e-7,2.974002081801457e-4,0,0.0012484008738806117
COPE_1093.fp2.repr,NA,0,0.9999243,0,0,0,7.57e-5
COPE_1094.fp2.repr,z1,0,0.9999932,0,1.0000000000000001e-7,0,6.7e-6
COPE_1095.fp2.repr,z1,0,0.9999953,0,0,0,4.7e-6
COPE_1096.fp2.repr,z1,0,0.9999911,0,0,0,8.9e-6
COPE_1097.fp2.repr,NA,0.9591544918308984,0,0,0.0032025006405001282,0.03764300752860151,0
COPE_1098.fp2.repr,z1,0,0.99990089999009,0,1.900000190000019e-6,0,9.720000972000097e-5
COPE_1099.fp2.repr,z1,0,0.9999965999996601,0,0,0,3.4000003400000343e-6
COPE_1100.fp2.repr,z1,0,0.9999969,0,0,0,3.1e-6
COPE_1101.fp2.repr,z1,3.41e-5,0.9987935,1.17e-5,3.057e-4,1.4200000000000001e-5,0.00084079999999999995
COPE_1102.fp2.repr,z1,0,0.9999993,0,0,0,7.000000000000001e-7
COPE_1103.fp2.repr,z1,0,0.9999339999868,0,5.0000010000002e-7,0,6.550001310000262e-5
COPE_1104.fp2.repr,z1,0,0.9999769999977,0,7.00000070000007e-7,0,2.2300002230000222e-5
COPE_1105.fp2.repr,z1,0,0.999941,0,0,0,5.9000000000000004e-5
COPE_1106.fp2.repr,z1,0,0.99990219997066,0,3.500001050000315e-6,0,9.430002829000848e-5
COPE_1107.fp2.repr,z1,0,0.9999976,0,0,0,2.4000000000000003e-6
COPE_1108.fp2.repr,z1,0,0.9999969,0,0,0,3.1000000000000004e-6
COPE_1109.fp2.repr,z1,2.0000004000000802e-7,0.9997141999428399,3.0000006000001206e-7,2.050000410000082e-5,0,2.648000529600106e-4
COPE_1110.fp2.repr,z1,0,0.9999939,0,0,0,6.1e-6
COPE_1111.fp2.repr,NA,0,0.9885844977168995,0,1.900000380000076e-6,0,0.011413602282720457
COPE_1112.fp2.repr,z1,0,0.9999917,0,0,0,8.3e-6
COPE_1113.fp2.repr,z1,0.005844501753350525,0.989109696732909,1.592000477600143e-4,0.0013426004027801207,4.725001417500425e-4,0.0030715009214502763
COPE_1114.fp2.repr,z1,0,0.99999160000084,0,9.9999990000001e-8,0,8.299999170000082e-6
COPE_1115.fp2.repr,z1,0,0.9999961,0,0,0,3.9e-6
COPE_1116.fp2.repr,z1,0,0.9999984,0,0,0,1.6000000000000001e-6
COPE_1117.fp2.repr,z1,0,0.99999779999978,0,0,0,2.200000220000022e-6
COPE_1118.fp2.repr,z1,0,0.9999976,0,0,0,2.4000000000000003e-6
COPE_1119.fp2.repr,NA,0.9999801,0,0,0,1.99e-5,0
COPE_1120.fp2.repr,NA,0,0.999549,0,1.0000000000000001e-7,0,4.509e-4
COPE_1121.fp2.repr,NA,0,0.9999979,0,0,0,2.1000000000000002e-6
COPE_1122.fp2.repr,z1,0,0.99998059999612,0,0,0,1.9400003880000776e-5
COPE_1123.fp2.repr,NA,9.17000917000917e-5,0.99000609000609,9.600009600009599e-6,0.006438806438806439,9.260009260009261e-5,0.003361203361203361
COPE_1124.fp2.repr,NA,0,0.9983501,0,5.597e-4,0,0.0010902
COPE_1125.fp2.repr,NA,0,0.9999711,0,0,0,2.89e-5
COPE_1126.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1127.fp2.repr,z1,0,0.9999727,0,0,0,2.73e-5
COPE_1128.fp2.repr,z1,0,0.999995,0,0,0,4.9999999999999996e-6
COPE_1129.fp2.repr,z1,0,0.9999792,0,3e-7,0,2.05e-5
COPE_1130.fp2.repr,z1,0,0.9999959,0,0,0,4.1000000000000006e-6
COPE_1131.fp2.repr,NA,0,0.08908301781660356,9.100001820000365e-6,0.013905802781160556,0,0.8970020794004159
COPE_1132.fp2.repr,z1,0,0.999471,0,2.854e-4,0,2.4359999999999999e-4
COPE_1134.fp2.repr,NA,0,0.9835525967105193,0,8.000001600000319e-6,0,0.01643940328788066
COPE_1135.fp2.repr,z1,0,0.9999872,0,0,0,1.28e-5
COPE_1136.fp2.repr,NA,0,0.9999948,0,0,0,5.2e-6
COPE_1137.fp2.repr,z1,0,0.99992359999236,0,9.000000900000091e-7,0,7.550000755000076e-5
COPE_1138.fp2.repr,NA,0.9995111,0,0,1.712e-4,3.177e-4,0
COPE_1139.fp2.repr,z1,0,0.9999909,0,0,0,9.1e-6
COPE_1140.fp2.repr,z1,0,0.9999976,0,0,0,2.4000000000000003e-6
COPE_1141.fp2.repr,NA,0.9730802838481704,0,1.0000006000003601e-7,0.01745221047132628,0.009467405680443408,0
COPE_1142.fp2.repr,NA,0,0.995419,0,4.89e-4,0,0.004092
COPE_1143.fp2.repr,z1,0,0.9999934,0,0,0,6.6e-6
COPE_1144.fp2.repr,NA,0,0.9989654998965499,0,7.00000070000007e-7,0,0.0010338001033800104
COPE_1145.fp2.repr,z1,0,0.99993790000621,0,9.9999990000001e-8,0,6.19999938000006e-5
COPE_1146.fp2.repr,z1,0,0.9999945999994599,0,0,0,5.400000540000054e-6
COPE_1147.fp2.repr,z0,0.9851731955519586,0.011080103324030997,8.380002514000754e-5,6.186001855800556e-4,0.002909000872700262,1.3530004059001218e-4
COPE_1148.fp2.repr,NA,0,0.99868829986883,0,1.1800001180000119e-5,0,0.0012999001299900128
COPE_1149.fp2.repr,NA,0,0.9999646,0,0,0,3.54e-5
COPE_1150.fp2.repr,NA,0,0.99978509997851,0,2.00000020000002e-7,0,2.1470002147000211e-4
COPE_1151.fp2.repr,z1,0.00824850907335998,0.9887634876398365,2.1130023243025567e-4,3.62800399080439e-4,2.822003104203415e-4,0.002131702344872579
COPE_1152.fp2.repr,z0,0.9999936,0,0,0,6.4000000000000006e-6,0
COPE_1153.fp2.repr,z1,0,0.9995139997083998,0,7.600004560002737e-5,0,4.100002460001476e-4
COPE_1154.fp2.repr,z0,0.999997,0,0,0,3e-6,0
COPE_1155.fp2.repr,z0,0.99999339999934,0,0,0,6.600000660000067e-6,0
COPE_1156.fp2.repr,NA,0.99950059990012,0,0,5.400001080000216e-6,4.940000988000198e-4,0
COPE_1157.fp2.repr,z0,0.99992919999292,0,0,2.00000020000002e-7,7.060000706000069e-5,0
COPE_1158.fp2.repr,z0,0.9991073996429598,0,0,1.0710004284001714e-4,7.855003142001256e-4,0
COPE_1159.fp2.repr,NA,0,0.9953904995390499,0,2.8330002833000284e-4,0,0.004326200432620043
COPE_1160.fp2.repr,z1,0,0.9999896,0,2.0000000000000002e-7,0,1.02e-5
COPE_1161.fp2.repr,z1,0,0.9999969,0,0,0,3.1e-6
COPE_1162.fp2.repr,z1,4.7399990520001896e-4,0.99745460050908,5.1699989660002075e-5,2.891999421600116e-4,3.0599993880001224e-5,0.0016998996600200683
COPE_1163.fp2.repr,z1,0,0.99978859993658,0,1.6800005040001516e-5,0,1.9460005838001755e-4
COPE_1164.fp2.repr,z1,0,0.99993929998179,0,1.5000004500001349e-6,0,5.920001776000533e-5
COPE_1165.fp2.repr,z1,0,0.9999968,0,0,0,3.2000000000000003e-6
COPE_1166.fp2.repr,NA,0.9934912986982597,0,0,2.2100004420000883e-5,0.00648660129732026,0
COPE_1167.fp2.repr,z1,0,0.9999973,0,0,0,2.7000000000000004e-6
COPE_1168.fp2.repr,NA,0,0.9999739,0,0,0,2.61e-5
COPE_1169.fp2.repr,z1,0,0.9999969,0,0,0,3.1000000000000004e-6
COPE_1170.fp2.repr,z1,0,0.9999954,0,0,0,4.6e-6
COPE_1171.fp2.repr,z1,0,0.9999844,0,0,0,1.56e-5
COPE_1172.fp2.repr,z1,0,0.99986479997296,0,1.1400002280000457e-5,0,1.2380002476000495e-4
COPE_1173.fp2.repr,NA,0,0.9999961,0,0,0,3.9e-6
COPE_1174.fp2.repr,z1,0,0.999977,0,0,0,2.3e-5
COPE_1175.fp2.repr,z1,0,0.9999887000000001,0,0,0,1.13e-5
COPE_1176.fp2.repr,z1,0,0.9999817,0,0,0,1.83e-5
COPE_1177.fp2.repr,z1,0,0.9999797,0,0,0,2.03e-5
COPE_1178.fp2.repr,z1,0,0.9999967,0,0,0,3.3e-6
COPE_1179.fp2.repr,z1,0,0.9999936,0,0,0,6.4000000000000006e-6
COPE_1180.fp2.repr,NA,0,0.9991729,0,1.4999999999999998e-6,0,8.256e-4
COPE_1181.fp2.repr,z1,0,0.9999402000000001,0,0,0,5.98e-5
COPE_1182.fp2.repr,z1,0.002102201051100526,0.9949877974938988,1.1240005620002809e-4,4.609002304501152e-4,1.0860005430002715e-4,0.002228101114050557
COPE_1183.fp2.repr,NA,0,0.9999894,0,0,0,1.06e-5
COPE_1184.fp2.repr,z1,0,0.9999955,0,0,0,4.5e-6
COPE_1185.fp2.repr,NA,0,0.9880244976048995,0,0.004893200978640195,0,0.007082301416460283
COPE_1186.fp2.repr,NA,0,0.9569857956985796,0,0.011031901103190111,3.0000003000000295e-7,0.03198200319820031
COPE_1187.fp2.repr,NA,0,0.99855939985594,0,0,0,0.0014406001440600146
COPE_1188.fp2.repr,NA,0,0.9999809,0,0,0,1.91e-5
COPE_1189.fp2.repr,z0,0.9999976,0,0,0,2.4000000000000003e-6,0
COPE_1190.fp2.repr,NA,0.9998691,0,0,1.0000000000000001e-7,1.308e-4,0
COPE_1191.fp2.repr,z0,0.9999785000021499,0,0,9.9999990000001e-8,2.1399997860000216e-5,0
COPE_1192.fp2.repr,z1,0.13634489511931144,0.847798578616478,0.003123843750889422,0.0025396134310665913,0.0031557668032563047,0.007037302278998247
COPE_1193.fp2.repr,z0,0.995978197184738,2.747001922901346e-4,5.0700035490024845e-5,9.358006550604585e-4,0.00273330191331134,2.730001911001338e-5
COPE_1194.fp2.repr,NA,0,0.9926895992689598,0,1.100000110000011e-6,0,0.007309300730930073
COPE_1195.fp2.repr,z1,0,0.99989119996736,1.00000030000009e-7,6.0000018000005395e-6,0,1.0270003081000924e-4
COPE_1196.fp2.repr,NA,0.9627541851016741,0,2.300000920000368e-6,0.028860511544204617,0.008377303350921341,5.7000022800009125e-6
COPE_1197.fp2.repr,NA,0,0.9998802,0,3.0000000000000004e-7,0,1.195e-4
COPE_1198.fp2.repr,NA,0,0.9988212,0,1.1e-6,0,0.0011777
COPE_1199.fp2.repr,z1,0,0.9999893,0,0,0,1.0700000000000001e-5
COPE_1200.fp2.repr,NA,0,0.99937689993769,0,1.600000160000016e-6,0,6.215000621500063e-4
COPE_1201.fp2.repr,z1,0,0.9999763,0,0,0,2.37e-5
COPE_1202.fp2.repr,NA,0,0.9994551998910399,0,2.1000004200000843e-6,0,5.427001085400217e-4
COPE_1203.fp2.repr,NA,0.977705595541119,0,0,1.5000003000000598e-5,0.02227940445588089,0
COPE_1204.fp2.repr,z1,0.011526101152610118,0.9859899985989999,2.0390002039000205e-4,2.1630002163000218e-4,2.5060002506000254e-4,0.0018131001813100182
COPE_1205.fp2.repr,z1,0,0.9999626,0,4.0000000000000003e-7,0,3.7e-5
COPE_1206.fp2.repr,z1,0,0.9999719999972,0,4.00000040000004e-7,0,2.7600002760000273e-5
COPE_1207.fp2.repr,z0,0.9999895,0,0,0,1.0500000000000001e-5,0
COPE_1208.fp2.repr,z1,0,0.99997209999721,0,2.0000002000000202e-7,0,2.770000277000028e-5
COPE_1209.fp2.repr,NA,0,0.9999452,0,0,0,5.48e-5
COPE_1210.fp2.repr,NA,0,0.9999537000000001,0,4.0000000000000003e-7,0,4.59e-5
COPE_1211.fp2.repr,z1,0,0.9999878,0,0,0,1.22e-5
COPE_1212.fp2.repr,z1,0,0.9999865999986599,0,1.00000010000001e-7,0,1.3300001330000134e-5
COPE_1213.fp2.repr,NA,4.190006285009427e-5,0.9961292941939413,2.3900035850053772e-5,5.826008739013108e-4,5.6000084000126e-6,0.0032167048250572373
COPE_1214.fp2.repr,NA,0.016775915098323588,0.7216594494935046,7.070006363005726e-4,0.22849650564685509,0.0041038036934233245,0.028257325431592886
COPE_1215.fp2.repr,NA,0,0.9999967,0,0,0,3.3e-6
COPE_1216.fp2.repr,z1,0,0.9999982,0,0,0,1.8000000000000001e-6
COPE_1217.fp2.repr,z1,0.0016657998334200165,0.9941011005898899,2.6539997346000264e-4,7.000999299900069e-4,3.108999689100031e-4,0.0029566997043300293
COPE_1218.fp2.repr,NA,0,0.9998186,0,0,0,1.814e-4
COPE_1219.fp2.repr,z1,0,0.9999922,0,0,0,7.8e-6
COPE_1220.fp2.repr,z1,0,0.99996850000315,0,1.5999998400000159e-6,0,2.9899997010000298e-5
COPE_1221.fp2.repr,NA,0.9982606994782098,0,0,7.700002310000692e-6,0.0017316005194801557,0
COPE_1222.fp2.repr,z1,0,0.99990219997066,0,7.000002100000631e-7,0,9.710002913000874e-5
COPE_1223.fp2.repr,z1,0,0.9999884,0,0,0,1.16e-5
COPE_1224.fp2.repr,z1,0,0.99999639999964,0,0,0,3.6000003600000363e-6
COPE_1225.fp2.repr,z1,7.6e-6,0.9991404,3.8e-6,1.355e-4,4e-6,7.087e-4
COPE_1226.fp2.repr,z1,0,0.9999943,0,0,0,5.7000000000000005e-6
COPE_1227.fp2.repr,z0,0.9999737,0,0,1.0000000000000001e-7,2.62e-5,0
COPE_1228.fp2.repr,z1,0.001055400316620095,0.9928322978496894,5.00500150150045e-4,0.002124400637320191,9.810002943000883e-4,0.0025064007519202255
COPE_1229.fp2.repr,z1,0,0.99999,0,0,0,1e-5
COPE_1230.fp2.repr,z0,0.9998026,0,0,1.5e-6,1.959e-4,0
COPE_1231.fp2.repr,z1,0,0.9999973,0,0,0,2.7e-6
COPE_1232.fp2.repr,NA,0,0.9994686,0,1.0000000000000001e-7,0,5.313000000000001e-4
COPE_1233.fp2.repr,z1,0,0.9999642999928601,0,1.0000002000000401e-7,0,3.5600007120001425e-5
COPE_1234.fp2.repr,z0,0.9999927,0,0,0,7.3e-6,0
COPE_1235.fp2.repr,z1,0,0.9999892,0,0,0,1.08e-5
COPE_1236.fp2.repr,z1,0,0.9999957,0,0,0,4.3e-6
COPE_1237.fp2.repr,z1,0,0.9999959,0,0,0,4.1e-6
COPE_1238.fp2.repr,z1,0,0.9999869,0,1.0000000000000001e-7,0,1.3000000000000001e-5
COPE_1239.fp2.repr,NA,0.16395706989021788,0.7639843962088838,0.0019196844125983592,0.05171284754872079,0.011730843340088773,0.006695158599490379
COPE_1240.fp2.repr,z1,0,0.9999867,0,0,0,1.3300000000000001e-5
COPE_1241.fp2.repr,z1,0,0.9999944,0,0,0,5.6e-6
COPE_1242.fp2.repr,NA,0,0.99997,0,0,0,3e-5
COPE_1243.fp2.repr,z1,0,0.9999964,0,0,0,3.6000000000000003e-6
COPE_1244.fp2.repr,z1,0,0.99995299999059994,0,4.0000008000001605e-7,0,4.6600009320001864e-5
COPE_1245.fp2.repr,z1,0,0.9999962,0,0,0,3.8e-6
COPE_1246.fp2.repr,z1,8.000004800002881e-7,0.9980001988001193,9.200005520003312e-6,2.617001570200942e-4,3.900002340001404e-6,0.0017242010345206206
COPE_1247.fp2.repr,z1,0,0.9998806999403499,0,2.100001050000525e-6,0,1.1720005860002929e-4
COPE_1248.fp2.repr,NA,0.9879375987937599,0,0,5.110000511000051e-5,0.01201130120113012,0
COPE_1249.fp2.repr,z0,0.9999921,0,0,0,7.9e-6,0
COPE_1250.fp2.repr,NA,0,0.7326023197806959,5.400001620000486e-6,0.0310875093262528,0,0.23630477089143126
COPE_1251.fp2.repr,z1,0,0.9999854,0,0,0,1.46e-5
COPE_1252.fp2.repr,NA,0,0.9999839,0,0,0,1.6100000000000002e-5
COPE_1253.fp2.repr,NA,0,0.9988948,0,4.7e-6,0,0.0011005
COPE_1254.fp2.repr,z1,0,0.99989689998969,0,0,0,1.0310001031000102e-4
COPE_1255.fp2.repr,z1,0,0.9999882,0,4.0000000000000003e-7,0,1.1400000000000001e-5
COPE_1256.fp2.repr,z1,0,0.9999961,0,0,0,3.9e-6
COPE_1257.fp2.repr,NA,0,0.9880837,0,6.804e-4,0,0.0112359
COPE_1258.fp2.repr,z1,0,0.9995086998034799,7.300002920001168e-6,1.50000060000024e-5,9.000003600001441e-7,4.681001872400749e-4
COPE_1259.fp2.repr,z1,0,0.9999935,0,0,0,6.5000000000000004e-6
COPE_1260.fp2.repr,z1,0,0.9999626,0,0,0,3.74e-5
COPE_1261.fp2.repr,NA,0,0.9996992999699299,0,6.10000061000006e-5,0,2.397000239700024e-4
COPE_1263.fp2.repr,z1,0,0.9998444999067,0,4.600002760001656e-6,0,1.5090009054005433e-4
COPE_1264.fp2.repr,NA,0,0.9705517029448296,0,0.017510198248980174,0,0.01193809880619012
COPE_1265.fp2.repr,NA,0,0.9999326,0,1.0000000000000001e-7,0,6.73e-5
COPE_1266.fp2.repr,z1,0,0.9999419,0,0,0,5.81e-5
