Sample	Protists_1k	Human	Bacteria_24k	Bird	Fungi_RefSeq_release	Coral	Plant	Viruses	Vectors	Multiple Genomes	No hits
COPE-1000.fp2_r1_screen	931.0	307.0	133.0	63.0	183.0	7.0	4.0	0.0	0.0	8030.0	680130.0
COPE-1000.fp2_r2_screen	2073.0	1491.0	161.0	505.0	254.0	10.0	20.0	12.0	0.0	16720.0	668542.0
COPE-1001.fp2_r1_screen	6335.0	1026.0	234.0	429.0	608.0	271.0	55.0	10.0	0.0	15535.0	2554708.0
COPE-1001.fp2_r2_screen	5218.0	2090.0	637.0	1347.0	403.0	342.0	17.0	0.0	0.0	22702.0	2546455.0
COPE-1002.fp2_r1_screen	2226.0	280.0	224.0	43.0	303.0	31.0	30.0	1.0	1.0	8781.0	1123298.0
COPE-1002.fp2_r2_screen	2925.0	1559.0	264.0	813.0	351.0	614.0	12.0	0.0	0.0	11740.0	1116940.0
COPE-1003.fp2_r1_screen	1647.0	527.0	96.0	143.0	73.0	122.0	4.0	2.0	0.0	7193.0	865763.0
COPE-1003.fp2_r2_screen	1971.0	922.0	246.0	405.0	165.0	19.0	7.0	13.0	0.0	8861.0	862961.0
COPE-1004.fp2_r1_screen	2959.0	340.0	196.0	299.0	202.0	88.0	110.0	0.0	0.0	8702.0	1358948.0
COPE-1004.fp2_r2_screen	4666.0	1545.0	477.0	510.0	251.0	158.0	5.0	2.0	0.0	8437.0	1355793.0
COPE-1005.fp2_r1_screen	791.0	111.0	17.0	103.0	71.0	54.0	50.0	2.0	1.0	2970.0	421332.0
COPE-1005.fp2_r2_screen	1344.0	404.0	94.0	220.0	126.0	61.0	3.0	10.0	0.0	3015.0	420225.0
COPE-1006.fp2_r1_screen	981.0	154.0	183.0	31.0	22.0	38.0	61.0	11.0	0.0	4739.0	507760.0
COPE-1006.fp2_r2_screen	1259.0	421.0	347.0	277.0	81.0	10.0	6.0	0.0	0.0	3870.0	507709.0
COPE-1007.fp2_r1_screen	21076.0	2527.0	143.0	1615.0	799.0	622.0	716.0	25.0	2.0	46386.0	8325018.0
COPE-1007.fp2_r2_screen	24059.0	6853.0	1732.0	3453.0	1800.0	329.0	117.0	13.0	1.0	39754.0	8320818.0
COPE-1008.fp2_r1_screen	4211.0	474.0	397.0	211.0	236.0	256.0	97.0	5.0	0.0	19265.0	1970983.0
COPE-1008.fp2_r2_screen	5231.0	2514.0	1014.0	1187.0	411.0	340.0	30.0	1.0	0.0	21410.0	1963997.0
COPE-1009.fp2_r1_screen	1968.0	223.0	28.0	193.0	109.0	81.0	53.0	1.0	0.0	5779.0	879450.0
COPE-1009.fp2_r2_screen	2387.0	777.0	205.0	246.0	252.0	124.0	7.0	0.0	1.0	3815.0	880071.0
COPE-1010.fp2_r1_screen	5528.0	1333.0	369.0	236.0	261.0	193.0	83.0	11.0	0.0	18343.0	3309940.0
COPE-1010.fp2_r2_screen	8173.0	4824.0	576.0	2573.0	903.0	97.0	40.0	17.0	0.0	59532.0	3259562.0
COPE-1011.fp2_r1_screen	549.0	102.0	35.0	25.0	45.0	143.0	5.0	3.0	0.0	1693.0	247314.0
COPE-1011.fp2_r2_screen	782.0	219.0	106.0	163.0	44.0	161.0	4.0	0.0	0.0	2145.0	246290.0
COPE-1012.fp2_r1_screen	865.0	185.0	99.0	120.0	69.0	26.0	4.0	1.0	0.0	4424.0	573472.0
COPE-1012.fp2_r2_screen	1444.0	1339.0	149.0	424.0	214.0	17.0	9.0	1.0	0.0	15577.0	560091.0
COPE-1013.fp2_r1_screen	499.0	180.0	72.0	44.0	39.0	25.0	9.0	1.0	0.0	3094.0	303172.0
COPE-1013.fp2_r2_screen	765.0	654.0	57.0	223.0	157.0	13.0	5.0	2.0	0.0	6509.0	298750.0
COPE-1014.fp2_r1_screen	4630.0	1210.0	186.0	309.0	213.0	45.0	41.0	4.0	0.0	12400.0	2331297.0
COPE-1014.fp2_r2_screen	5422.0	3644.0	748.0	1024.0	349.0	120.0	16.0	1.0	0.0	10770.0	2328241.0
COPE-1015.fp2_r1_screen	8905.0	1744.0	4069.0	855.0	618.0	432.0	211.0	35.0	1.0	22098.0	4600031.0
COPE-1015.fp2_r2_screen	12823.0	4940.0	3951.0	2695.0	1620.0	128.0	206.0	2.0	5.0	27443.0	4585186.0
COPE-1016.fp2_r1_screen	8480.0	1445.0	830.0	302.0	622.0	283.0	374.0	17.0	3.0	32812.0	4659812.0
COPE-1016.fp2_r2_screen	13991.0	3325.0	2037.0	2546.0	1424.0	226.0	19.0	2.0	2.0	28654.0	4652754.0
COPE-1017.fp2_r1_screen	15965.0	2311.0	1399.0	992.0	925.0	628.0	266.0	17.0	10.0	42460.0	7403103.0
COPE-1017.fp2_r2_screen	18497.0	6197.0	2162.0	1876.0	2369.0	1254.0	116.0	6.0	0.0	35483.0	7400116.0
COPE-1018.fp2_r1_screen	1009.0	91.0	43.0	142.0	90.0	25.0	51.0	13.0	1.0	3122.0	493892.0
COPE-1018.fp2_r2_screen	1313.0	366.0	80.0	187.0	150.0	106.0	9.0	1.0	0.0	1776.0	494491.0
COPE-1019.fp2_r1_screen	7004.0	1315.0	308.0	682.0	463.0	325.0	202.0	2.0	3.0	18319.0	3223945.0
COPE-1019.fp2_r2_screen	7903.0	2797.0	360.0	1954.0	747.0	116.0	119.0	5.0	0.0	28608.0	3209959.0
COPE-1020.fp2_r1_screen	3077.0	857.0	150.0	175.0	347.0	178.0	42.0	5.0	0.0	12596.0	1742871.0
COPE-1020.fp2_r2_screen	4162.0	1628.0	359.0	842.0	434.0	31.0	58.0	15.0	0.0	27677.0	1725092.0
COPE-1021.fp2_r1_screen	839.0	73.0	92.0	66.0	118.0	46.0	15.0	0.0	0.0	4990.0	492833.0
COPE-1021.fp2_r2_screen	1245.0	702.0	211.0	236.0	191.0	165.0	3.0	0.0	0.0	3336.0	492983.0
COPE-1022.fp2_r1_screen	14.0	3.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	20.0	3696.0
COPE-1022.fp2_r2_screen	11.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	30.0	3692.0
COPE-1023.fp2_r1_screen	968.0	223.0	97.0	96.0	103.0	49.0	16.0	6.0	0.0	4852.0	587067.0
COPE-1023.fp2_r2_screen	1666.0	1682.0	87.0	432.0	150.0	13.0	6.0	0.0	0.0	14600.0	574841.0
COPE-1024.fp2_r1_screen	8510.0	816.0	261.0	345.0	380.0	521.0	92.0	11.0	1.0	20215.0	3591090.0
COPE-1024.fp2_r2_screen	10212.0	3846.0	565.0	1562.0	702.0	447.0	54.0	1.0	0.0	27165.0	3577688.0
COPE-1025.fp2_r1_screen	509.0	120.0	72.0	14.0	13.0	46.0	4.0	2.0	0.0	3375.0	344933.0
COPE-1025.fp2_r2_screen	699.0	1654.0	72.0	281.0	111.0	8.0	11.0	0.0	0.0	7532.0	338720.0
COPE-1026.fp2_r1_screen	2218.0	659.0	128.0	144.0	223.0	147.0	28.0	27.0	0.0	10889.0	1389669.0
COPE-1026.fp2_r2_screen	2781.0	1353.0	257.0	936.0	419.0	77.0	15.0	0.0	0.0	14242.0	1384052.0
COPE-1027.fp2_r1_screen	7342.0	1157.0	634.0	655.0	626.0	317.0	43.0	12.0	0.0	38486.0	4734331.0
COPE-1027.fp2_r2_screen	13003.0	3863.0	810.0	3453.0	1337.0	813.0	43.0	8.0	0.0	24028.0	4736245.0
COPE-1028.fp2_r1_screen	11351.0	3393.0	1064.0	469.0	710.0	193.0	158.0	0.0	0.0	61190.0	6932849.0
COPE-1028.fp2_r2_screen	18811.0	20569.0	1170.0	5765.0	1905.0	368.0	115.0	55.0	0.0	153871.0	6808748.0
COPE-1029.fp2_r1_screen	2290.0	209.0	199.0	109.0	129.0	247.0	27.0	5.0	0.0	6569.0	968591.0
COPE-1029.fp2_r2_screen	2537.0	1134.0	238.0	447.0	196.0	336.0	39.0	5.0	0.0	12386.0	961057.0
COPE-1030.fp2_r1_screen	5364.0	601.0	148.0	282.0	129.0	402.0	206.0	5.0	0.0	20975.0	2701176.0
COPE-1030.fp2_r2_screen	7741.0	3013.0	636.0	1442.0	460.0	158.0	18.0	4.0	0.0	24193.0	2691623.0
COPE-1031.fp2_r1_screen	3239.0	514.0	34.0	186.0	234.0	64.0	75.0	11.0	0.0	13571.0	1582781.0
COPE-1031.fp2_r2_screen	4601.0	1773.0	222.0	764.0	342.0	121.0	13.0	5.0	0.0	20012.0	1572856.0
COPE-1032.fp2_r1_screen	5510.0	777.0	67.0	219.0	361.0	491.0	137.0	2.0	0.0	13479.0	2483970.0
COPE-1032.fp2_r2_screen	7686.0	2068.0	417.0	800.0	850.0	140.0	51.0	6.0	2.0	12780.0	2480213.0
COPE-1033.fp2_r1_screen	1926.0	641.0	216.0	68.0	262.0	109.0	29.0	0.0	15.0	18985.0	1220786.0
COPE-1033.fp2_r2_screen	3934.0	2975.0	215.0	927.0	397.0	54.0	4.0	1.0	0.0	21948.0	1212582.0
COPE-1034.fp2_r1_screen	3986.0	415.0	184.0	152.0	101.0	187.0	68.0	5.0	0.0	14972.0	2092508.0
COPE-1034.fp2_r2_screen	7306.0	1969.0	240.0	700.0	443.0	96.0	12.0	9.0	0.0	12464.0	2089339.0
COPE-1035.fp2_r1_screen	7868.0	1145.0	84.0	504.0	428.0	82.0	252.0	2.0	0.0	25442.0	4675558.0
COPE-1035.fp2_r2_screen	9124.0	4650.0	1068.0	1986.0	705.0	371.0	65.0	13.0	1.0	34785.0	4658597.0
COPE-1036.fp2_r1_screen	1123.0	251.0	55.0	57.0	124.0	35.0	9.0	0.0	0.0	8692.0	574156.0
COPE-1036.fp2_r2_screen	1696.0	932.0	164.0	356.0	213.0	210.0	10.0	2.0	0.0	6822.0	574097.0
COPE-1037.fp2_r1_screen	1105.0	117.0	15.0	77.0	68.0	11.0	52.0	1.0	0.0	4889.0	602799.0
COPE-1037.fp2_r2_screen	1763.0	543.0	260.0	228.0	252.0	19.0	3.0	0.0	0.0	4912.0	601154.0
COPE-1038.fp2_r1_screen	2855.0	396.0	70.0	301.0	79.0	70.0	137.0	1.0	0.0	8527.0	1282935.0
COPE-1038.fp2_r2_screen	3644.0	1087.0	341.0	555.0	300.0	150.0	5.0	5.0	0.0	6220.0	1283064.0
COPE-1039.fp2_r1_screen	2337.0	416.0	123.0	471.0	190.0	100.0	48.0	0.0	0.0	10564.0	1424973.0
COPE-1039.fp2_r2_screen	3564.0	2010.0	259.0	1055.0	347.0	271.0	11.0	1.0	0.0	20116.0	1411588.0
COPE-1040.fp2_r1_screen	3700.0	517.0	45.0	308.0	179.0	152.0	46.0	4.0	1.0	12128.0	1494393.0
COPE-1040.fp2_r2_screen	4926.0	1703.0	778.0	448.0	432.0	201.0	56.0	3.0	0.0	8533.0	1494393.0
COPE-1041.fp2_r1_screen	1237.0	137.0	84.0	81.0	55.0	60.0	50.0	2.0	0.0	5916.0	565406.0
COPE-1041.fp2_r2_screen	1664.0	735.0	176.0	208.0	182.0	98.0	12.0	5.0	0.0	5516.0	564432.0
COPE-1042.fp2_r1_screen	10648.0	5034.0	809.0	682.0	922.0	724.0	160.0	62.0	0.0	29128.0	5131202.0
COPE-1042.fp2_r2_screen	9508.0	6814.0	1629.0	2570.0	1288.0	663.0	55.0	32.0	0.0	39594.0	5117218.0
COPE-1043.fp2_r1_screen	3166.0	306.0	38.0	174.0	132.0	99.0	98.0	5.0	0.0	9530.0	1252578.0
COPE-1043.fp2_r2_screen	3118.0	1280.0	250.0	637.0	328.0	23.0	15.0	147.0	0.0	7244.0	1253084.0
COPE-1044.fp2_r1_screen	1993.0	192.0	38.0	74.0	129.0	90.0	32.0	0.0	0.0	6543.0	761280.0
COPE-1044.fp2_r2_screen	1859.0	1022.0	173.0	480.0	303.0	170.0	16.0	6.0	0.0	11610.0	754732.0
COPE-1045.fp2_r1_screen	1970.0	219.0	112.0	96.0	188.0	113.0	24.0	3.0	0.0	8885.0	980668.0
COPE-1045.fp2_r2_screen	2576.0	922.0	203.0	495.0	473.0	78.0	10.0	0.0	0.0	6059.0	981462.0
COPE-1046.fp2_r1_screen	15324.0	953.0	952.0	526.0	2153.0	799.0	281.0	8.0	2.0	35766.0	5676889.0
COPE-1046.fp2_r2_screen	12770.0	5284.0	1505.0	1512.0	3492.0	362.0	55.0	3.0	0.0	23754.0	5684916.0
COPE-1047.fp2_r1_screen	6965.0	710.0	301.0	249.0	628.0	246.0	227.0	8.0	1.0	25659.0	3117608.0
COPE-1047.fp2_r2_screen	7411.0	2604.0	529.0	1027.0	969.0	519.0	68.0	5.0	0.0	16818.0	3122652.0
COPE-1048.fp2_r1_screen	13192.0	1124.0	634.0	857.0	589.0	804.0	330.0	14.0	5.0	32926.0	5751172.0
COPE-1048.fp2_r2_screen	15189.0	4806.0	1028.0	1827.0	1419.0	475.0	78.0	6.0	0.0	26227.0	5750592.0
COPE-1049.fp2_r1_screen	4766.0	355.0	24.0	253.0	304.0	73.0	154.0	6.0	0.0	14600.0	2286689.0
COPE-1049.fp2_r2_screen	5598.0	2582.0	351.0	1177.0	388.0	81.0	35.0	9.0	1.0	13312.0	2283690.0
COPE-1050.fp2_r1_screen	8594.0	694.0	438.0	278.0	904.0	207.0	124.0	9.0	0.0	22688.0	3464546.0
COPE-1050.fp2_r2_screen	8209.0	4145.0	703.0	852.0	924.0	465.0	62.0	1.0	0.0	22423.0	3460698.0
COPE-1051.fp2_r1_screen	4634.0	398.0	111.0	138.0	285.0	419.0	80.0	1.0	0.0	11172.0	1778367.0
COPE-1051.fp2_r2_screen	4405.0	1270.0	519.0	541.0	304.0	228.0	112.0	3.0	0.0	10934.0	1777289.0
COPE-1052.fp2_r1_screen	145.0	22.0	0.0	19.0	8.0	1.0	1.0	0.0	0.0	735.0	80681.0
COPE-1052.fp2_r2_screen	181.0	674.0	4.0	67.0	17.0	3.0	18.0	0.0	0.0	1052.0	79596.0
COPE-1053.fp2_r1_screen	3549.0	477.0	178.0	184.0	216.0	242.0	66.0	13.0	0.0	10137.0	1476149.0
COPE-1053.fp2_r2_screen	3977.0	1312.0	331.0	540.0	807.0	192.0	54.0	1.0	0.0	8444.0	1475553.0
COPE-1054.fp2_r1_screen	1479.0	221.0	72.0	159.0	85.0	204.0	33.0	2.0	0.0	6185.0	765814.0
COPE-1054.fp2_r2_screen	2028.0	881.0	58.0	440.0	140.0	225.0	9.0	1.0	0.0	10000.0	760472.0
COPE-1055.fp2_r1_screen	1882.0	268.0	37.0	163.0	111.0	147.0	11.0	8.0	0.0	5425.0	744434.0
COPE-1055.fp2_r2_screen	3029.0	487.0	173.0	413.0	125.0	33.0	3.0	0.0	0.0	4692.0	743531.0
COPE-1056.fp2_r1_screen	9376.0	1608.0	521.0	603.0	1062.0	375.0	114.0	294.0	0.0	26985.0	3895313.0
COPE-1056.fp2_r2_screen	8579.0	4498.0	661.0	5676.0	1176.0	779.0	63.0	10.0	0.0	51773.0	3863036.0
COPE-1057.fp2_r1_screen	2.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	4.0	300.0
COPE-1057.fp2_r2_screen	9.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	2.0	286.0
COPE-1058.fp2_r1_screen	3815.0	869.0	369.0	461.0	179.0	96.0	61.0	8.0	0.0	17473.0	2381825.0
COPE-1058.fp2_r2_screen	6631.0	6314.0	477.0	1931.0	912.0	76.0	24.0	3.0	0.0	56509.0	2332279.0
COPE-1059.fp2_r1_screen	13295.0	3034.0	1307.0	927.0	854.0	252.0	312.0	9.0	2.0	58514.0	7694352.0
COPE-1059.fp2_r2_screen	20606.0	18340.0	1140.0	5250.0	2126.0	166.0	361.0	13.0	0.0	187516.0	7537340.0
COPE-1060.fp2_r1_screen	8467.0	1089.0	3739.0	497.0	138.0	535.0	136.0	1.0	1.0	117260.0	4307968.0
COPE-1060.fp2_r2_screen	15702.0	8389.0	4571.0	2472.0	1034.0	357.0	32.0	14.0	0.0	126375.0	4280885.0
COPE-1061.fp2_r1_screen	3230.0	336.0	119.0	65.0	170.0	76.0	38.0	1.0	1.0	8300.0	1140504.0
COPE-1061.fp2_r2_screen	2641.0	1042.0	283.0	423.0	416.0	461.0	14.0	3.0	0.0	11780.0	1135777.0
COPE-1062.fp2_r1_screen	1349.0	93.0	56.0	114.0	75.0	121.0	42.0	1.0	0.0	5986.0	745720.0
COPE-1062.fp2_r2_screen	1889.0	1051.0	256.0	208.0	138.0	14.0	4.0	15.0	0.0	6297.0	743685.0
COPE-1063.fp2_r1_screen	14109.0	1615.0	687.0	715.0	744.0	575.0	199.0	12.0	4.0	36553.0	5411395.0
COPE-1063.fp2_r2_screen	12808.0	4619.0	1272.0	1658.0	1801.0	575.0	183.0	2.0	0.0	22455.0	5421235.0
COPE-1064.fp2_r1_screen	472.0	92.0	41.0	38.0	71.0	257.0	3.0	1.0	0.0	2937.0	251733.0
COPE-1064.fp2_r2_screen	780.0	286.0	153.0	165.0	111.0	312.0	2.0	1.0	0.0	3048.0	250787.0
COPE-1065.fp2_r1_screen	426.0	51.0	75.0	19.0	15.0	115.0	11.0	0.0	1.0	1712.0	145409.0
COPE-1065.fp2_r2_screen	490.0	194.0	103.0	89.0	58.0	133.0	2.0	2.0	0.0	2019.0	144744.0
COPE-1066.fp2_r1_screen	55.0	5.0	1.0	1.0	5.0	11.0	0.0	0.0	0.0	151.0	23038.0
COPE-1066.fp2_r2_screen	92.0	20.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	45.0	23104.0
COPE-1067.fp2_r1_screen	1419.0	203.0	19.0	61.0	108.0	2462.0	20.0	0.0	1.0	3128.0	442305.0
COPE-1067.fp2_r2_screen	1848.0	494.0	37.0	237.0	157.0	2400.0	4.0	0.0	0.0	5167.0	439382.0
COPE-1068.fp2_r1_screen	7931.0	1591.0	1111.0	562.0	163.0	110.0	856.0	2.0	1.0	86671.0	4615189.0
COPE-1068.fp2_r2_screen	15367.0	14409.0	2227.0	3987.0	574.0	903.0	92.0	125.0	2.0	121183.0	4555318.0
COPE-1069.fp2_r1_screen	1157.0	277.0	197.0	74.0	35.0	35.0	9.0	0.0	0.0	4724.0	664326.0
COPE-1069.fp2_r2_screen	1770.0	1145.0	210.0	446.0	166.0	8.0	10.0	1.0	0.0	14022.0	653056.0
COPE-1070.fp2_r1_screen	2724.0	485.0	231.0	72.0	47.0	728.0	12.0	0.0	1.0	19924.0	1329031.0
COPE-1070.fp2_r2_screen	3733.0	2623.0	437.0	962.0	242.0	686.0	12.0	5.0	0.0	31898.0	1312657.0
COPE-1071.fp2_r1_screen	1530.0	172.0	95.0	123.0	80.0	45.0	106.0	1.0	0.0	5396.0	754863.0
COPE-1071.fp2_r2_screen	1964.0	725.0	171.0	336.0	111.0	27.0	7.0	2.0	0.0	5578.0	753490.0
COPE-1072.fp2_r1_screen	11501.0	1940.0	653.0	702.0	1238.0	297.0	165.0	16.0	2.0	34265.0	6459280.0
COPE-1072.fp2_r2_screen	14332.0	3922.0	1174.0	2611.0	823.0	330.0	107.0	374.0	0.0	32314.0	6454072.0
COPE-1073.fp2_r1_screen	7706.0	925.0	477.0	428.0	383.0	332.0	194.0	1.0	3.0	24170.0	3534341.0
COPE-1073.fp2_r2_screen	9284.0	2672.0	1058.0	1672.0	640.0	392.0	79.0	7.0	0.0	19529.0	3533627.0
COPE-1074.fp2_r1_screen	5567.0	810.0	413.0	303.0	216.0	256.0	104.0	0.0	0.0	17780.0	3078047.0
COPE-1074.fp2_r2_screen	8990.0	3369.0	1061.0	1398.0	522.0	142.0	47.0	6.0	0.0	17363.0	3070598.0
COPE-1075.fp2_r1_screen	8511.0	1108.0	222.0	421.0	727.0	262.0	337.0	10.0	1.0	28470.0	4090714.0
COPE-1075.fp2_r2_screen	10772.0	2861.0	1103.0	1801.0	1505.0	398.0	43.0	57.0	0.0	23181.0	4089062.0
COPE-1076.fp2_r1_screen	2109.0	298.0	184.0	125.0	91.0	167.0	66.0	1.0	0.0	15085.0	956383.0
COPE-1076.fp2_r2_screen	3947.0	1393.0	272.0	615.0	320.0	63.0	10.0	2.0	0.0	15695.0	952192.0
COPE-1077.fp2_r1_screen	83.0	33.0	13.0	20.0	7.0	35.0	1.0	0.0	0.0	555.0	37133.0
COPE-1077.fp2_r2_screen	140.0	96.0	15.0	28.0	15.0	27.0	0.0	1.0	0.0	735.0	36823.0
COPE-1078.fp2_r1_screen	1362.0	261.0	224.0	73.0	238.0	15.0	17.0	0.0	0.0	4036.0	642279.0
COPE-1078.fp2_r2_screen	1821.0	2218.0	294.0	449.0	198.0	15.0	7.0	1.0	0.0	14323.0	629179.0
COPE-1079.fp2_r1_screen	12383.0	2313.0	403.0	1391.0	835.0	448.0	314.0	22.0	2.0	39113.0	6372396.0
COPE-1079.fp2_r2_screen	11045.0	4412.0	1321.0	4152.0	3082.0	245.0	23.0	5.0	0.0	38083.0	6367252.0
COPE-1080.fp2_r1_screen	4940.0	593.0	266.0	280.0	193.0	120.0	22.0	8.0	0.0	23101.0	1992579.0
COPE-1080.fp2_r2_screen	6720.0	2293.0	621.0	813.0	479.0	138.0	22.0	5.0	0.0	18837.0	1992174.0
COPE-1081.fp2_r1_screen	6787.0	455.0	755.0	241.0	417.0	215.0	118.0	6.0	0.0	28166.0	2391544.0
COPE-1081.fp2_r2_screen	9170.0	2844.0	1614.0	745.0	415.0	231.0	12.0	3.0	0.0	24069.0	2389601.0
COPE-1082.fp2_r1_screen	1605.0	274.0	558.0	66.0	207.0	2.0	6.0	1.0	0.0	33836.0	736275.0
COPE-1082.fp2_r2_screen	1897.0	1475.0	798.0	1126.0	182.0	136.0	1.0	0.0	0.0	34650.0	732565.0
COPE-1083.fp2_r1_screen	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	2240.0
COPE-1083.fp2_r2_screen	11.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	2202.0
COPE-1084.fp2_r1_screen	904.0	153.0	27.0	73.0	68.0	23.0	10.0	0.0	0.0	3821.0	474049.0
COPE-1084.fp2_r2_screen	1265.0	1389.0	39.0	256.0	159.0	12.0	3.0	1.0	0.0	7321.0	468683.0
COPE-1085.fp2_r1_screen	1443.0	406.0	348.0	67.0	131.0	10.0	11.0	2.0	0.0	8736.0	1061311.0
COPE-1085.fp2_r2_screen	2572.0	2287.0	529.0	1120.0	329.0	104.0	21.0	2.0	0.0	23816.0	1041685.0
COPE-1086.fp2_r1_screen	3392.0	450.0	686.0	128.0	521.0	238.0	9.0	8.0	0.0	12995.0	1098332.0
COPE-1086.fp2_r2_screen	3069.0	3286.0	642.0	650.0	273.0	186.0	10.0	19.0	0.0	15876.0	1092748.0
COPE-1087.fp2_r1_screen	2789.0	451.0	329.0	175.0	176.0	175.0	92.0	4.0	0.0	8295.0	1473847.0
COPE-1087.fp2_r2_screen	3522.0	1225.0	389.0	469.0	292.0	248.0	25.0	1.0	0.0	9882.0	1470280.0
COPE-1088.fp2_r1_screen	939.0	224.0	80.0	70.0	46.0	12.0	5.0	0.0	0.0	4186.0	509381.0
COPE-1088.fp2_r2_screen	1578.0	2859.0	87.0	301.0	265.0	13.0	6.0	9.0	0.0	13832.0	495993.0
COPE-1089.fp2_r1_screen	2755.0	642.0	86.0	52.0	378.0	73.0	27.0	3.0	0.0	11215.0	1449287.0
COPE-1089.fp2_r2_screen	3103.0	1473.0	294.0	1071.0	403.0	71.0	13.0	2.0	0.0	12170.0	1445918.0
COPE-1090.fp2_r1_screen	750.0	180.0	238.0	40.0	40.0	9.0	1.0	1.0	0.0	5954.0	673170.0
COPE-1090.fp2_r2_screen	1304.0	1794.0	233.0	572.0	147.0	16.0	40.0	1.0	0.0	9977.0	666299.0
COPE-1091.fp2_r1_screen	917.0	1407.0	930.0	148.0	135.0	154.0	19.0	0.0	0.0	3758.0	529770.0
COPE-1091.fp2_r2_screen	1152.0	1384.0	1045.0	387.0	308.0	113.0	5.0	0.0	0.0	4793.0	528051.0
COPE-1092.fp2_r1_screen	427.0	102.0	49.0	44.0	59.0	279.0	5.0	1.0	0.0	1589.0	198552.0
COPE-1092.fp2_r2_screen	566.0	352.0	70.0	89.0	64.0	379.0	10.0	0.0	0.0	4685.0	194892.0
COPE-1093.fp2_r1_screen	10791.0	983.0	80.0	233.0	991.0	173.0	123.0	53.0	20.0	13088.0	2321608.0
COPE-1093.fp2_r2_screen	7158.0	1521.0	514.0	284.0	875.0	93.0	36.0	6.0	0.0	6890.0	2330766.0
COPE-1094.fp2_r1_screen	1421.0	146.0	46.0	65.0	71.0	12.0	19.0	2.0	0.0	5328.0	539778.0
COPE-1094.fp2_r2_screen	1521.0	639.0	95.0	394.0	93.0	23.0	6.0	5.0	0.0	5045.0	539067.0
COPE-1095.fp2_r1_screen	11898.0	2422.0	510.0	620.0	1774.0	421.0	271.0	6.0	0.0	35941.0	5499002.0
COPE-1095.fp2_r2_screen	13828.0	3740.0	1341.0	1244.0	1591.0	93.0	40.0	4.0	0.0	22542.0	5508442.0
COPE-1096.fp2_r1_screen	1899.0	404.0	98.0	310.0	128.0	227.0	32.0	1.0	0.0	6076.0	936654.0
COPE-1096.fp2_r2_screen	1802.0	1129.0	133.0	648.0	180.0	113.0	12.0	13.0	0.0	12239.0	929560.0
COPE-1097.fp2_r1_screen	25120.0	4009.0	3469.0	657.0	1822.0	424.0	215.0	75.0	3.0	147032.0	12425809.0
COPE-1097.fp2_r2_screen	40536.0	34828.0	3341.0	6201.0	3748.0	1164.0	579.0	96.0	2.0	262547.0	12255593.0
COPE-1098.fp2_r1_screen	1653.0	137.0	26.0	161.0	147.0	76.0	61.0	1.0	0.0	6377.0	717305.0
COPE-1098.fp2_r2_screen	1841.0	614.0	201.0	339.0	258.0	50.0	6.0	1.0	0.0	4894.0	717740.0
COPE-1099.fp2_r1_screen	796.0	95.0	109.0	56.0	41.0	79.0	20.0	0.0	0.0	5994.0	563419.0
COPE-1099.fp2_r2_screen	1871.0	788.0	275.0	277.0	340.0	87.0	8.0	0.0	0.0	5427.0	561536.0
COPE-1100.fp2_r1_screen	3074.0	361.0	137.0	175.0	225.0	375.0	151.0	3.0	0.0	23582.0	1869389.0
COPE-1100.fp2_r2_screen	4700.0	2378.0	345.0	1391.0	295.0	345.0	13.0	178.0	0.0	22043.0	1865784.0
COPE-1101.fp2_r1_screen	1055.0	256.0	81.0	62.0	74.0	2.0	10.0	3.0	0.0	3878.0	536673.0
COPE-1101.fp2_r2_screen	1149.0	1229.0	69.0	290.0	183.0	5.0	18.0	2.0	0.0	11529.0	527620.0
COPE-1102.fp2_r1_screen	259.0	34.0	10.0	18.0	21.0	26.0	13.0	1.0	0.0	939.0	136193.0
COPE-1102.fp2_r2_screen	445.0	118.0	20.0	49.0	30.0	2.0	4.0	0.0	0.0	763.0	136083.0
COPE-1103.fp2_r1_screen	16659.0	3718.0	1059.0	754.0	1541.0	221.0	470.0	40.0	1.0	36256.0	6839155.0
COPE-1103.fp2_r2_screen	17422.0	4990.0	1333.0	2846.0	3165.0	201.0	68.0	13.0	0.0	25161.0	6844675.0
COPE-1104.fp2_r1_screen	191.0	31.0	15.0	16.0	24.0	4.0	3.0	1.0	0.0	595.0	82060.0
COPE-1104.fp2_r2_screen	173.0	54.0	19.0	46.0	22.0	14.0	0.0	0.0	0.0	626.0	81986.0
COPE-1105.fp2_r1_screen	4389.0	523.0	114.0	424.0	338.0	55.0	136.0	1.0	1.0	15979.0	2174036.0
COPE-1105.fp2_r2_screen	7040.0	2688.0	694.0	622.0	466.0	80.0	20.0	17.0	0.0	12529.0	2171840.0
COPE-1106.fp2_r1_screen	6330.0	1376.0	492.0	398.0	463.0	75.0	207.0	17.0	0.0	35320.0	3874396.0
