file,mapped_reads
COPE_0845.fp2.repr.10.1-RG.bam,196449
COPE_0846.fp2.repr.10.1-RG.bam,695729
COPE_0847.fp2.repr.10.1-RG.bam,143454
COPE_0848.fp2.repr.10.1-RG.bam,3352427
COPE_0849.fp2.repr.10.1-RG.bam,3565746
COPE_0850.fp2.repr.10.1-RG.bam,410161
COPE_0851.fp2.repr.10.1-RG.bam,4041401
COPE_0852.fp2.repr.10.1-RG.bam,401894
COPE_0853.fp2.repr.10.1-RG.bam,1107665
COPE_0854.fp2.repr.10.1-RG.bam,209463
COPE_0855.fp2.repr.10.1-RG.bam,23348
COPE_0856.fp2.repr.10.1-RG.bam,591118
COPE_0857.fp2.repr.10.1-RG.bam,411288
COPE_0858.fp2.repr.10.1-RG.bam,10283
COPE_0859.fp2.repr.10.1-RG.bam,63376
COPE_0860.fp2.repr.10.1-RG.bam,192566
COPE_0861.fp2.repr.10.1-RG.bam,354846
COPE_0862.fp2.repr.10.1-RG.bam,1602414
COPE_0863.fp2.repr.10.1-RG.bam,496622
COPE_0864.fp2.repr.10.1-RG.bam,1431141
COPE_0865.fp2.repr.10.1-RG.bam,341970
COPE_0866.fp2.repr.10.1-RG.bam,17730660
COPE_0867.fp2.repr.10.1-RG.bam,2360795
COPE_0868.fp2.repr.10.1-RG.bam,2523343
COPE_0869.fp2.repr.10.1-RG.bam,335375
COPE_0870.fp2.repr.10.1-RG.bam,4064939
COPE_0871.fp2.repr.10.1-RG.bam,1371776
COPE_0872.fp2.repr.10.1-RG.bam,6040234
COPE_0873.fp2.repr.10.1-RG.bam,52603
COPE_0874.fp2.repr.10.1-RG.bam,502802
COPE_0875.fp2.repr.10.1-RG.bam,31092
COPE_0876.fp2.repr.10.1-RG.bam,15226452
COPE_0877.fp2.repr.10.1-RG.bam,326558
COPE_0878.fp2.repr.10.1-RG.bam,3452985
COPE_0879.fp2.repr.10.1-RG.bam,6451072
COPE_0880.fp2.repr.10.1-RG.bam,11174
COPE_0882.fp2.repr.10.1-RG.bam,1978107
COPE_0883.fp2.repr.10.1-RG.bam,2109548
COPE_0884.fp2.repr.10.1-RG.bam,8044
COPE_0885.fp2.repr.10.1-RG.bam,971738
COPE_0886.fp2.repr.10.1-RG.bam,2154939
COPE_0887.fp2.repr.10.1-RG.bam,78067
COPE_0888.fp2.repr.10.1-RG.bam,1147365
COPE_0889.fp2.repr.10.1-RG.bam,695667
COPE_0890.fp2.repr.10.1-RG.bam,1501406
COPE_0891.fp2.repr.10.1-RG.bam,1815939
COPE_0892.fp2.repr.10.1-RG.bam,2392590
COPE_0893.fp2.repr.10.1-RG.bam,890252
COPE_0894.fp2.repr.10.1-RG.bam,2272487
COPE_0895.fp2.repr.10.1-RG.bam,3932349
COPE_0896.fp2.repr.10.1-RG.bam,26890
COPE_0897.fp2.repr.10.1-RG.bam,1498259
COPE_0898.fp2.repr.10.1-RG.bam,130359
COPE_0899.fp2.repr.10.1-RG.bam,1451220
COPE_0900.fp2.repr.10.1-RG.bam,1375049
COPE_0901.fp2.repr.10.1-RG.bam,6821756
COPE_0902.fp2.repr.10.1-RG.bam,1284725
COPE_0903.fp2.repr.10.1-RG.bam,2323625
COPE_0904.fp2.repr.10.1-RG.bam,586792
COPE_0905.fp2.repr.10.1-RG.bam,23321
COPE_0906.fp2.repr.10.1-RG.bam,33147
COPE_0907.fp2.repr.10.1-RG.bam,1560528
COPE_0908.fp2.repr.10.1-RG.bam,5641966
COPE_0909.fp2.repr.10.1-RG.bam,2569209
COPE_0910.fp2.repr.10.1-RG.bam,166162
COPE_0911.fp2.repr.10.1-RG.bam,5482222
COPE_0912.fp2.repr.10.1-RG.bam,1928041
COPE_0913.fp2.repr.10.1-RG.bam,790441
COPE_0914.fp2.repr.10.1-RG.bam,1372128
COPE_0915.fp2.repr.10.1-RG.bam,93347
COPE_0916.fp2.repr.10.1-RG.bam,5868849
COPE_0917.fp2.repr.10.1-RG.bam,42464
COPE_0918.fp2.repr.10.1-RG.bam,1444781
COPE_0919.fp2.repr.10.1-RG.bam,1420687
COPE_0920.fp2.repr.10.1-RG.bam,5054739
