prior,Indiv,Z,hybrid_class,C1,C2,C3,C4,C5,mean_posterior_probability,sd_posterior_probability,cv_posterior_probability
Jeffreys,COPE_1051.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1052.fp2.repr,z0,pure_a,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0,0
Jeffreys,COPE_1052.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1052.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1052.fp2.repr,z0,F2,0.00093000000000000005,0.00093000000000000005,0.00093000000000000005,0.00093000000000000005,0.00093000000000000005,0.00093000000000000005,0,0
Jeffreys,COPE_1052.fp2.repr,z0,a_bx,0.00431,0.00431,0.00431,0.00431,0.00431,0.00431,0,0
Jeffreys,COPE_1052.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1053.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1053.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1053.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1053.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1053.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1053.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1054.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1054.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1054.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1054.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1054.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1054.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1055.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1055.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1055.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1055.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1055.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1055.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1056.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1056.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1056.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1056.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1056.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1056.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1058.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1058.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1058.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1058.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1058.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1058.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1059.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1059.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1059.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1059.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1059.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1059.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1060.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1060.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1060.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1060.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1060.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1060.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1061.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1061.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1061.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1061.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1061.fp2.repr,NA,a_bx,1,1,1,1,1,1,0,0
Jeffreys,COPE_1061.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1062.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1062.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1062.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1062.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1062.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1062.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1063.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1063.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1063.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1063.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1063.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1063.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1064.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1064.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1064.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1064.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1064.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1064.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1065.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1065.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1065.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1065.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1065.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1065.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1066.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1066.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1066.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1066.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1066.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1066.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1067.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1067.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1067.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1067.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1067.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1067.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1068.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1068.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1068.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1068.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1068.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1068.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1069.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1069.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1069.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1069.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1069.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1069.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1070.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1070.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1070.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1070.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1070.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1070.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1071.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1071.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1071.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1071.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1071.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1071.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1072.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1072.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1072.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1072.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1072.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1072.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1073.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1073.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1073.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1073.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1073.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1073.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1074.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1074.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1074.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1074.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1074.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1074.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1075.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1075.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1075.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1075.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1075.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1075.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1076.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1076.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1076.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1076.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1076.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1076.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1077.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1077.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1077.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1077.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1077.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1077.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1078.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1078.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1078.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1078.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1078.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1078.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1079.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1079.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1079.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1079.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1079.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1079.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1080.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1080.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1080.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1080.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1080.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1080.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1081.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1081.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1081.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1081.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1081.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1081.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1082.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1082.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1082.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1082.fp2.repr,NA,F2,0.97715,0.97713,0.97713,0.97726,0.97719,0.977172,5.495452665612665e-5,5.623833537609208e-5
Jeffreys,COPE_1082.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1082.fp2.repr,NA,b_bx,0.02285,0.02287,0.02287,0.02274,0.02281,0.022828,5.495452665613682e-5,0.0024073298868116707
Jeffreys,COPE_1084.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1084.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1084.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1084.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1084.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1084.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1085.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1085.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1085.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1085.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1085.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1085.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1086.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1086.fp2.repr,NA,pure_b,0.98201,0.98189,0.98189,0.98202,0.98203,0.9819680000000001,7.155417527997018e-5,7.286813346256719e-5
Jeffreys,COPE_1086.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1086.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1086.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1086.fp2.repr,NA,b_bx,0.01799,0.01811,0.01811,0.01798,0.01797,0.018032,7.155417527999413e-5,0.003968177422359923
Jeffreys,COPE_1087.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1087.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1087.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1087.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1087.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1087.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1088.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1088.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1088.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1088.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1088.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1088.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1089.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1089.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1089.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1089.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1089.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1089.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1090.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1090.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1090.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1090.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1090.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1090.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1091.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1091.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1091.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1091.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1091.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1091.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1092.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1092.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1092.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1092.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1092.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1092.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1093.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1093.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1093.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1093.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1093.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1093.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1094.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1094.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1094.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1094.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1094.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1094.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1095.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1095.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1095.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1095.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1095.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1095.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1096.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1096.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1096.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1096.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1096.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1096.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1097.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1097.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1097.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1097.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1097.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1097.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1098.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1098.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1098.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1098.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1098.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1098.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1099.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1099.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1099.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1099.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1099.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1099.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1100.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1100.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1100.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1100.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1100.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1100.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1101.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1101.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1101.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1101.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1101.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1101.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1102.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1102.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1102.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1102.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1102.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1102.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1103.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1103.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1103.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
